,Score,Localization,Dataset_Name,Type
CFL1,-0.037824802,Cytosol,Glioma_Tumor_PD,Proteome
CHAF1A,0.5736568,Nucleus,Glioma_Tumor_PD,Proteome
CHCHD3,0.4693449,Mitochondria,Glioma_Tumor_PD,Proteome
CHCHD6,0.49667433,Mitochondria,Glioma_Tumor_PD,Proteome
CHD1,0.6392808,Nucleus,Glioma_Tumor_PD,Proteome
CHD2,0.6671638,Nucleus,Glioma_Tumor_PD,Proteome
CHD3,0.63348204,Nucleus,Glioma_Tumor_PD,Proteome
CHD4,0.64861685,Nucleus,Glioma_Tumor_PD,Proteome
CHD6,0.6673511,Nucleus,Glioma_Tumor_PD,Proteome
CHD9,0.67961603,Nucleus,Glioma_Tumor_PD,Proteome
CHDH,0.3193494,Mitochondria,Glioma_Tumor_PD,Proteome
CHERP,0.6738929,Nucleus,Glioma_Tumor_PD,Proteome
CHKA,-0.42505714,Cytosol,Glioma_Tumor_PD,Proteome
CHM,-0.59176636,Cytosol,Glioma_Tumor_PD,Proteome
CHMP2A,-0.05860831,Cytosol,Glioma_Tumor_PD,Proteome
CHMP4B,-0.04914581,Cytosol,Glioma_Tumor_PD,Proteome
CHMP5,0.13042995,Cytosol,Glioma_Tumor_PD,Proteome
CHMP6,-0.55523497,Secretory,Glioma_Tumor_PD,Proteome
CHORDC1,-0.14115347,Cytosol,Glioma_Tumor_PD,Proteome
CHPF,0.058466367,Secretory,Glioma_Tumor_PD,Proteome
CHPF2,0.049450807,Secretory,Glioma_Tumor_PD,Proteome
CHPT1,0.065208785,Secretory,Glioma_Tumor_PD,Proteome
CHST14,0.049640417,Secretory,Glioma_Tumor_PD,Proteome
CHST3,-0.004222498,Secretory,Glioma_Tumor_PD,Proteome
CHSY1,0.04748339,Secretory,Glioma_Tumor_PD,Proteome
CHTOP,0.19603032,Nucleus,Glioma_Tumor_PD,Proteome
CIAO1,0.053978283,Cytosol,Glioma_Tumor_PD,Proteome
CIAPIN1,-0.47545066,Cytosol,Glioma_Tumor_PD,Proteome
CIB1,0.09105013,Secretory,Glioma_Tumor_PD,Proteome
CIC,0.6613592,Nucleus,Glioma_Tumor_PD,Proteome
CISD1,0.5213733,Mitochondria,Glioma_Tumor_PD,Proteome
CISD2,-0.11403152,Secretory,Glioma_Tumor_PD,Proteome
CKAP4,0.055824798,Secretory,Glioma_Tumor_PD,Proteome
CKB,-0.46420777,Cytosol,Glioma_Tumor_PD,Proteome
CLCC1,0.016440727,Secretory,Glioma_Tumor_PD,Proteome
CLCN2,-0.54280734,Secretory,Glioma_Tumor_PD,Proteome
CLCN3,-0.25873354,Secretory,Glioma_Tumor_PD,Proteome
CLCN6,-0.3634388,Secretory,Glioma_Tumor_PD,Proteome
CLCN7,0.082439475,Secretory,Glioma_Tumor_PD,Proteome
CLDND1,-0.44576523,Secretory,Glioma_Tumor_PD,Proteome
CLIC1,-0.06916823,Cytosol,Glioma_Tumor_PD,Proteome
CLIC4,-0.036489706,Cytosol,Glioma_Tumor_PD,Proteome
CLIP1,-0.02951721,Cytosol,Glioma_Tumor_PD,Proteome
CLPB,0.3823756,Mitochondria,Glioma_Tumor_PD,Proteome
CLPTM1,-5.3292122e-05,Secretory,Glioma_Tumor_PD,Proteome
CLPTM1L,0.023875002,Secretory,Glioma_Tumor_PD,Proteome
CLUH,-0.22722764,Cytosol,Glioma_Tumor_PD,Proteome
CMAS,-0.10615334,Nucleus,Glioma_Tumor_PD,Proteome
CMBL,-0.13349505,Cytosol,Glioma_Tumor_PD,Proteome
CMC2,0.46820086,Mitochondria,Glioma_Tumor_PD,Proteome
CMPK1,-0.044709187,Cytosol,Glioma_Tumor_PD,Proteome
CNDP2,-0.097222924,Cytosol,Glioma_Tumor_PD,Proteome
CNEP1R1,0.010545241,Secretory,Glioma_Tumor_PD,Proteome
CNN2,-0.07492885,Cytosol,Glioma_Tumor_PD,Proteome
CNNM3,-0.016287215,Secretory,Glioma_Tumor_PD,Proteome
CNNM4,0.081940554,Secretory,Glioma_Tumor_PD,Proteome
CNOT4,0.07325417,Cytosol,Glioma_Tumor_PD,Proteome
CNP,-0.42081448,Secretory,Glioma_Tumor_PD,Proteome
CNPY3,-0.1379937,Nucleus,Glioma_Tumor_PD,Proteome
CNST,-0.4335129,Secretory,Glioma_Tumor_PD,Proteome
CNTRL,-0.05895538,Cytosol,Glioma_Tumor_PD,Proteome
COA1,0.5041492,Mitochondria,Glioma_Tumor_PD,Proteome
COA3,0.58793294,Mitochondria,Glioma_Tumor_PD,Proteome
COA7,-0.660544,Nucleus,Glioma_Tumor_PD,Proteome
COASY,-0.14332479,Cytosol,Glioma_Tumor_PD,Proteome
COG4,-0.2641104,Cytosol,Glioma_Tumor_PD,Proteome
COMMD4,-0.08080882,Cytosol,Glioma_Tumor_PD,Proteome
COMMD6,-0.06325539,Cytosol,Glioma_Tumor_PD,Proteome
COPA,-0.04167978,Cytosol,Glioma_Tumor_PD,Proteome
COPB2,-0.050083987,Cytosol,Glioma_Tumor_PD,Proteome
COPG1,-0.05559971,Cytosol,Glioma_Tumor_PD,Proteome
COPS4,-0.07957888,Cytosol,Glioma_Tumor_PD,Proteome
COPS7A,-0.3971405,Cytosol,Glioma_Tumor_PD,Proteome
COPZ1,-0.6201813,Cytosol,Glioma_Tumor_PD,Proteome
COQ3,-0.5823669,Secretory,Glioma_Tumor_PD,Proteome
COQ7,-0.5900263,Secretory,Glioma_Tumor_PD,Proteome
COQ9,0.5749989,Mitochondria,Glioma_Tumor_PD,Proteome
COX15,0.5864435,Mitochondria,Glioma_Tumor_PD,Proteome
COX16,0.014857723,Mitochondria,Glioma_Tumor_PD,Proteome
COX17,-0.24882394,Nucleus,Glioma_Tumor_PD,Proteome
COX20,0.5650157,Mitochondria,Glioma_Tumor_PD,Proteome
COX4I1,0.5186559,Mitochondria,Glioma_Tumor_PD,Proteome
COX5B,0.55866253,Mitochondria,Glioma_Tumor_PD,Proteome
COX6B1,0.53208506,Mitochondria,Glioma_Tumor_PD,Proteome
COX6C,0.53389496,Mitochondria,Glioma_Tumor_PD,Proteome
COX7A2,0.5548389,Mitochondria,Glioma_Tumor_PD,Proteome
COX7A2L,0.5730769,Mitochondria,Glioma_Tumor_PD,Proteome
COX7B,0.5679986,Mitochondria,Glioma_Tumor_PD,Proteome
COX7C,0.5594799,Mitochondria,Glioma_Tumor_PD,Proteome
CPD,-0.09755212,Secretory,Glioma_Tumor_PD,Proteome
CPNE3,-0.026429823,Cytosol,Glioma_Tumor_PD,Proteome
CPOX,-0.36853474,Nucleus,Glioma_Tumor_PD,Proteome
CPSF6,0.59589344,Nucleus,Glioma_Tumor_PD,Proteome
CPT1A,0.5632641,Mitochondria,Glioma_Tumor_PD,Proteome
CPT2,0.40834,Mitochondria,Glioma_Tumor_PD,Proteome
CRABP2,-0.059285942,Cytosol,Glioma_Tumor_PD,Proteome
CRBN,-0.3545311,Cytosol,Glioma_Tumor_PD,Proteome
CREBBP,0.64360213,Nucleus,Glioma_Tumor_PD,Proteome
CRELD1,0.042232696,Secretory,Glioma_Tumor_PD,Proteome
CRIM1,0.03020859,Secretory,Glioma_Tumor_PD,Proteome
CRK,0.06230789,Cytosol,Glioma_Tumor_PD,Proteome
CRKL,0.119479634,Cytosol,Glioma_Tumor_PD,Proteome
CRLF3,-0.0854162,Cytosol,Glioma_Tumor_PD,Proteome
CRTAP,0.055411194,Secretory,Glioma_Tumor_PD,Proteome
CRTC1,-0.46482185,Cytosol,Glioma_Tumor_PD,Proteome
CRTC2,-0.09406449,Cytosol,Glioma_Tumor_PD,Proteome
CRTC3,0.07207883,Cytosol,Glioma_Tumor_PD,Proteome
CSE1L,-0.4638406,Cytosol,Glioma_Tumor_PD,Proteome
CSK,-0.08255178,Cytosol,Glioma_Tumor_PD,Proteome
CSTB,-0.19041339,Cytosol,Glioma_Tumor_PD,Proteome
CSTF3,0.6728362,Nucleus,Glioma_Tumor_PD,Proteome
CTBP1,-0.50997937,Nucleus,Glioma_Tumor_PD,Proteome
CTCF,0.48429242,Nucleus,Glioma_Tumor_PD,Proteome
CTDP1,0.6282857,Nucleus,Glioma_Tumor_PD,Proteome
CTH,-0.27236634,Cytosol,Glioma_Tumor_PD,Proteome
CTNNA1,-0.031940565,Secretory,Glioma_Tumor_PD,Proteome
CTNNB1,0.0819607,Mitochondria,Glioma_Tumor_PD,Proteome
CTNNBIP1,-0.51655906,Cytosol,Glioma_Tumor_PD,Proteome
CTNNBL1,0.6669205,Nucleus,Glioma_Tumor_PD,Proteome
CTNND1,-0.30562717,Mitochondria,Glioma_Tumor_PD,Proteome
CTPS1,-0.6025169,Cytosol,Glioma_Tumor_PD,Proteome
CTPS2,0.06534303,Cytosol,Glioma_Tumor_PD,Proteome
CTR9,0.6429627,Nucleus,Glioma_Tumor_PD,Proteome
CTTNBP2NL,-0.03151235,Cytosol,Glioma_Tumor_PD,Proteome
CTU2,-0.64177835,Cytosol,Glioma_Tumor_PD,Proteome
CUEDC2,-0.020566417,Cytosol,Glioma_Tumor_PD,Proteome
CUL1,-0.08668844,Cytosol,Glioma_Tumor_PD,Proteome
CUL9,-0.05934092,Cytosol,Glioma_Tumor_PD,Proteome
CUX1,-0.63455313,Secretory,Glioma_Tumor_PD,Proteome
CWC22,0.6821337,Nucleus,Glioma_Tumor_PD,Proteome
CXADR,-0.41188127,Secretory,Glioma_Tumor_PD,Proteome
CXXC1,0.65734696,Nucleus,Glioma_Tumor_PD,Proteome
CXorf38,-0.07320748,Cytosol,Glioma_Tumor_PD,Proteome
CYB5A,0.08356318,Secretory,Glioma_Tumor_PD,Proteome
CYB5B,0.07733376,Secretory,Glioma_Tumor_PD,Proteome
CYB5R3,-0.3690876,Secretory,Glioma_Tumor_PD,Proteome
CYB5R4,-0.087181784,Cytosol,Glioma_Tumor_PD,Proteome
CYC1,0.5815345,Mitochondria,Glioma_Tumor_PD,Proteome
CYP20A1,0.053553306,Secretory,Glioma_Tumor_PD,Proteome
CYP51A1,-0.11288492,Secretory,Glioma_Tumor_PD,Proteome
CYTH1,-0.38350028,Cytosol,Glioma_Tumor_PD,Proteome
CYTH3,-0.5023234,Cytosol,Glioma_Tumor_PD,Proteome
DAAM1,-0.50586516,Secretory,Glioma_Tumor_PD,Proteome
DAG1,-0.3016163,Secretory,Glioma_Tumor_PD,Proteome
DAGLB,0.068630934,Secretory,Glioma_Tumor_PD,Proteome
DBI,-0.19527742,Cytosol,Glioma_Tumor_PD,Proteome
DBNL,-0.06255225,Cytosol,Glioma_Tumor_PD,Proteome
DCAF13,0.6233597,Nucleus,Glioma_Tumor_PD,Proteome
DCTD,-0.050568856,Cytosol,Glioma_Tumor_PD,Proteome
DCTN1,-0.3186489,Cytosol,Glioma_Tumor_PD,Proteome
DCTN2,-0.3151859,Cytosol,Glioma_Tumor_PD,Proteome
DCTN4,-0.27159983,Cytosol,Glioma_Tumor_PD,Proteome
DCTN5,-0.33168682,Cytosol,Glioma_Tumor_PD,Proteome
DCTN6,-0.30641484,Cytosol,Glioma_Tumor_PD,Proteome
DCTPP1,-0.6056246,Cytosol,Glioma_Tumor_PD,Proteome
DCUN1D1,-0.119666375,Cytosol,Glioma_Tumor_PD,Proteome
DCUN1D3,0.08847256,Secretory,Glioma_Tumor_PD,Proteome
DDAH1,-0.41595897,Cytosol,Glioma_Tumor_PD,Proteome
DDB2,-0.33154997,Nucleus,Glioma_Tumor_PD,Proteome
DDHD2,-0.476217,Cytosol,Glioma_Tumor_PD,Proteome
DDI2,-0.19827843,Cytosol,Glioma_Tumor_PD,Proteome
DDOST,0.05056847,Secretory,Glioma_Tumor_PD,Proteome
DDR1,-0.09255942,Secretory,Glioma_Tumor_PD,Proteome
DDRGK1,0.05421409,Secretory,Glioma_Tumor_PD,Proteome
DDX10,0.57031447,Nucleus,Glioma_Tumor_PD,Proteome
DDX18,0.51192296,Nucleus,Glioma_Tumor_PD,Proteome
DDX20,0.61388975,Nucleus,Glioma_Tumor_PD,Proteome
DDX24,0.6521572,Nucleus,Glioma_Tumor_PD,Proteome
DDX28,-0.37296155,Secretory,Glioma_Tumor_PD,Proteome
DDX31,0.26430503,Nucleus,Glioma_Tumor_PD,Proteome
DDX39A,0.663428,Nucleus,Glioma_Tumor_PD,Proteome
DDX39B,0.68305814,Nucleus,Glioma_Tumor_PD,Proteome
DDX47,0.6237519,Nucleus,Glioma_Tumor_PD,Proteome
DDX49,0.6786416,Nucleus,Glioma_Tumor_PD,Proteome
DDX5,0.65239096,Nucleus,Glioma_Tumor_PD,Proteome
DDX50,0.628901,Nucleus,Glioma_Tumor_PD,Proteome
DDX51,0.68055296,Nucleus,Glioma_Tumor_PD,Proteome
DDX52,0.60274595,Nucleus,Glioma_Tumor_PD,Proteome
DDX56,0.61533666,Nucleus,Glioma_Tumor_PD,Proteome
DEGS1,0.0744125,Secretory,Glioma_Tumor_PD,Proteome
DENND4C,-0.07615153,Cytosol,Glioma_Tumor_PD,Proteome
DENR,-0.023524283,Cytosol,Glioma_Tumor_PD,Proteome
DEPDC5,0.11159072,Cytosol,Glioma_Tumor_PD,Proteome
DERL2,0.048135176,Secretory,Glioma_Tumor_PD,Proteome
DFFA,-0.31849885,Cytosol,Glioma_Tumor_PD,Proteome
DGCR8,0.56982243,Nucleus,Glioma_Tumor_PD,Proteome
DHCR7,-0.122474395,Secretory,Glioma_Tumor_PD,Proteome
DHFR,-0.6239844,Cytosol,Glioma_Tumor_PD,Proteome
DHODH,0.41060534,Mitochondria,Glioma_Tumor_PD,Proteome
DHRS1,-0.0020059885,Secretory,Glioma_Tumor_PD,Proteome
DHRS3,0.074458875,Secretory,Glioma_Tumor_PD,Proteome
DHRS7,0.005897103,Secretory,Glioma_Tumor_PD,Proteome
DHRSX,0.06415793,Secretory,Glioma_Tumor_PD,Proteome
DHX16,0.6793711,Nucleus,Glioma_Tumor_PD,Proteome
DHX30,-0.54192036,Secretory,Glioma_Tumor_PD,Proteome
DHX36,0.5825177,Nucleus,Glioma_Tumor_PD,Proteome
DHX37,0.6450762,Nucleus,Glioma_Tumor_PD,Proteome
DHX40,0.6457506,Nucleus,Glioma_Tumor_PD,Proteome
DHX9,0.64077324,Nucleus,Glioma_Tumor_PD,Proteome
DIABLO,-0.76460713,Nucleus,Glioma_Tumor_PD,Proteome
DIAPH1,-0.07441997,Cytosol,Glioma_Tumor_PD,Proteome
DIDO1,0.68313974,Nucleus,Glioma_Tumor_PD,Proteome
DIMT1,0.6598218,Nucleus,Glioma_Tumor_PD,Proteome
DIP2A,-0.49016306,Cytosol,Glioma_Tumor_PD,Proteome
DIP2B,-0.29225543,Cytosol,Glioma_Tumor_PD,Proteome
DIS3L2,-0.07731688,Cytosol,Glioma_Tumor_PD,Proteome
DKC1,0.6684309,Nucleus,Glioma_Tumor_PD,Proteome
DLAT,-0.59110963,Secretory,Glioma_Tumor_PD,Proteome
DLG1,0.53474814,Mitochondria,Glioma_Tumor_PD,Proteome
DLG5,-0.15654981,Secretory,Glioma_Tumor_PD,Proteome
DLGAP5,-0.5335397,Cytosol,Glioma_Tumor_PD,Proteome
DNAJA3,0.4503812,Mitochondria,Glioma_Tumor_PD,Proteome
DNAJB11,0.049968928,Secretory,Glioma_Tumor_PD,Proteome
DNAJB12,-0.46522328,Secretory,Glioma_Tumor_PD,Proteome
DNAJB14,-0.44904616,Secretory,Glioma_Tumor_PD,Proteome
DNAJB4,-0.48710996,Cytosol,Glioma_Tumor_PD,Proteome
DNAJC1,0.06986087,Secretory,Glioma_Tumor_PD,Proteome
DNAJC10,0.04497046,Secretory,Glioma_Tumor_PD,Proteome
DNAJC11,0.49084464,Mitochondria,Glioma_Tumor_PD,Proteome
DNAJC13,0.07176386,Secretory,Glioma_Tumor_PD,Proteome
DNAJC16,0.06407515,Secretory,Glioma_Tumor_PD,Proteome
DNAJC19,0.5232534,Mitochondria,Glioma_Tumor_PD,Proteome
DNAJC25,0.051966038,Secretory,Glioma_Tumor_PD,Proteome
DNAJC3,0.05762573,Secretory,Glioma_Tumor_PD,Proteome
DNAJC30,0.5405162,Mitochondria,Glioma_Tumor_PD,Proteome
DNAJC5,-0.48548985,Secretory,Glioma_Tumor_PD,Proteome
DNAJC7,-0.26727563,Cytosol,Glioma_Tumor_PD,Proteome
DNM2,-0.08431189,Cytosol,Glioma_Tumor_PD,Proteome
DNMBP,-0.05319977,Cytosol,Glioma_Tumor_PD,Proteome
DNTTIP1,0.683206,Nucleus,Glioma_Tumor_PD,Proteome
DNTTIP2,0.644283,Nucleus,Glioma_Tumor_PD,Proteome
DOCK9,-0.48725793,Secretory,Glioma_Tumor_PD,Proteome
DOHH,-0.30269563,Cytosol,Glioma_Tumor_PD,Proteome
DPF2,0.6477288,Nucleus,Glioma_Tumor_PD,Proteome
DPH2,-0.10130353,Cytosol,Glioma_Tumor_PD,Proteome
DPH3,-0.1605098,Cytosol,Glioma_Tumor_PD,Proteome
DPH5,-0.4621762,Cytosol,Glioma_Tumor_PD,Proteome
DPH7,-0.625828,Cytosol,Glioma_Tumor_PD,Proteome
DPM1,-0.01047908,Secretory,Glioma_Tumor_PD,Proteome
DPM3,0.004622626,Secretory,Glioma_Tumor_PD,Proteome
DPP3,-0.08792255,Cytosol,Glioma_Tumor_PD,Proteome
DPY19L1,-0.009222543,Secretory,Glioma_Tumor_PD,Proteome
DPY19L3,-0.041818365,Secretory,Glioma_Tumor_PD,Proteome
DPY19L4,0.048162658,Secretory,Glioma_Tumor_PD,Proteome
DPYD,-0.08200956,Cytosol,Glioma_Tumor_PD,Proteome
DRG2,0.0097211525,Cytosol,Glioma_Tumor_PD,Proteome
DSTN,-0.025998034,Cytosol,Glioma_Tumor_PD,Proteome
DTD1,-0.20965007,Cytosol,Glioma_Tumor_PD,Proteome
DTNB,0.5059145,Mitochondria,Glioma_Tumor_PD,Proteome
DTNBP1,-0.07521521,Cytosol,Glioma_Tumor_PD,Proteome
DTYMK,-0.23525643,Cytosol,Glioma_Tumor_PD,Proteome
DUSP12,-0.432172,Cytosol,Glioma_Tumor_PD,Proteome
DUSP14,-0.115700915,Cytosol,Glioma_Tumor_PD,Proteome
DUSP3,-0.073917344,Cytosol,Glioma_Tumor_PD,Proteome
DVL2,-0.6224929,Cytosol,Glioma_Tumor_PD,Proteome
DYNC1H1,0.0240093,Cytosol,Glioma_Tumor_PD,Proteome
DYNC1I2,0.07938029,Cytosol,Glioma_Tumor_PD,Proteome
DYNC1LI1,-0.037381306,Cytosol,Glioma_Tumor_PD,Proteome
DYNC1LI2,0.06311224,Cytosol,Glioma_Tumor_PD,Proteome
DYNLRB1,-0.019188723,Cytosol,Glioma_Tumor_PD,Proteome
DYNLT3,-0.043560263,Cytosol,Glioma_Tumor_PD,Proteome
DYRK1A,-0.2539383,Cytosol,Glioma_Tumor_PD,Proteome
DZIP3,-0.110598415,Secretory,Glioma_Tumor_PD,Proteome
EBAG9,-0.1830852,Secretory,Glioma_Tumor_PD,Proteome
EBNA1BP2,0.25661543,Nucleus,Glioma_Tumor_PD,Proteome
ECD,-0.3534734,Cytosol,Glioma_Tumor_PD,Proteome
ECE1,0.06396378,Secretory,Glioma_Tumor_PD,Proteome
ECI2,-0.032251712,Secretory,Glioma_Tumor_PD,Proteome
ECSIT,0.44366765,Mitochondria,Glioma_Tumor_PD,Proteome
EDEM3,0.0525187,Secretory,Glioma_Tumor_PD,Proteome
EDF1,-0.41644725,Cytosol,Glioma_Tumor_PD,Proteome
EEF1A1,-0.24742721,Cytosol,Glioma_Tumor_PD,Proteome
EEF1B2,-0.55449164,Cytosol,Glioma_Tumor_PD,Proteome
EEF1D,-0.21906283,Cytosol,Glioma_Tumor_PD,Proteome
EEF2,-0.46412283,Cytosol,Glioma_Tumor_PD,Proteome
EEF2K,-0.1760038,Cytosol,Glioma_Tumor_PD,Proteome
EFCAB14,-0.12976837,Secretory,Glioma_Tumor_PD,Proteome
EFNB1,-0.32196224,Secretory,Glioma_Tumor_PD,Proteome
EFR3A,0.08696568,Secretory,Glioma_Tumor_PD,Proteome
EGFR,-0.037776224,Secretory,Glioma_Tumor_PD,Proteome
EHBP1,-0.07889747,Cytosol,Glioma_Tumor_PD,Proteome
EIF1AD,-0.55034643,Cytosol,Glioma_Tumor_PD,Proteome
EIF2AK3,-0.26354375,Secretory,Glioma_Tumor_PD,Proteome
EIF2AK4,-0.07086882,Cytosol,Glioma_Tumor_PD,Proteome
EIF2B1,-0.45772004,Cytosol,Glioma_Tumor_PD,Proteome
EIF4EBP2,-0.18531406,Cytosol,Glioma_Tumor_PD,Proteome
EIF4H,0.08259306,Cytosol,Glioma_Tumor_PD,Proteome
EIF6,-0.059492864,Cytosol,Glioma_Tumor_PD,Proteome
ELAVL1,0.65392387,Nucleus,Glioma_Tumor_PD,Proteome
ELMO2,-0.02698052,Cytosol,Glioma_Tumor_PD,Proteome
ELMOD2,0.053025555,Secretory,Glioma_Tumor_PD,Proteome
ELOVL1,0.089732766,Secretory,Glioma_Tumor_PD,Proteome
ELP4,0.013555552,Cytosol,Glioma_Tumor_PD,Proteome
EMC1,0.025656812,Secretory,Glioma_Tumor_PD,Proteome
EMC10,0.0031459278,Secretory,Glioma_Tumor_PD,Proteome
EMC3,-0.08893131,Secretory,Glioma_Tumor_PD,Proteome
EMC4,-0.043029815,Secretory,Glioma_Tumor_PD,Proteome
EMC7,0.035790738,Secretory,Glioma_Tumor_PD,Proteome
EMC8,-0.14265452,Secretory,Glioma_Tumor_PD,Proteome
EMD,0.008898936,Secretory,Glioma_Tumor_PD,Proteome
EML3,-0.08271508,Cytosol,Glioma_Tumor_PD,Proteome
EML4,-0.04627323,Cytosol,Glioma_Tumor_PD,Proteome
ENAH,0.117741324,Cytosol,Glioma_Tumor_PD,Proteome
ENDOD1,0.0760975,Secretory,Glioma_Tumor_PD,Proteome
ENDOG,0.597675,Nucleus,Glioma_Tumor_PD,Proteome
ENO1,-0.12411943,Cytosol,Glioma_Tumor_PD,Proteome
ENO3,-0.20498998,Cytosol,Glioma_Tumor_PD,Proteome
ENOPH1,-0.18213013,Cytosol,Glioma_Tumor_PD,Proteome
ENSA,-0.4399409,Cytosol,Glioma_Tumor_PD,Proteome
EPB41,0.10023462,Mitochondria,Glioma_Tumor_PD,Proteome
EPB41L5,-0.06287013,Secretory,Glioma_Tumor_PD,Proteome
EPHB2,-0.22249131,Secretory,Glioma_Tumor_PD,Proteome
EPHB4,0.040823974,Secretory,Glioma_Tumor_PD,Proteome
EPHX1,-0.29455385,Secretory,Glioma_Tumor_PD,Proteome
ERAL1,0.42304283,Mitochondria,Glioma_Tumor_PD,Proteome
ERBB2,0.05452339,Secretory,Glioma_Tumor_PD,Proteome
ERC1,-0.4390675,Cytosol,Glioma_Tumor_PD,Proteome
ERF,-0.6763652,Cytosol,Glioma_Tumor_PD,Proteome
ERGIC1,0.049538016,Secretory,Glioma_Tumor_PD,Proteome
ERGIC2,-0.08959138,Secretory,Glioma_Tumor_PD,Proteome
ERGIC3,0.004945582,Secretory,Glioma_Tumor_PD,Proteome
ERLEC1,0.033089377,Secretory,Glioma_Tumor_PD,Proteome
ERLIN1,0.07681848,Secretory,Glioma_Tumor_PD,Proteome
ERLIN2,0.07971274,Secretory,Glioma_Tumor_PD,Proteome
ERMP1,-0.5139358,Secretory,Glioma_Tumor_PD,Proteome
ERP29,-0.28260812,Nucleus,Glioma_Tumor_PD,Proteome
ESF1,0.64101386,Nucleus,Glioma_Tumor_PD,Proteome
ESYT1,0.08237035,Secretory,Glioma_Tumor_PD,Proteome
ESYT2,0.085430056,Secretory,Glioma_Tumor_PD,Proteome
ETF1,-0.0401337,Cytosol,Glioma_Tumor_PD,Proteome
ETFA,0.5261391,Mitochondria,Glioma_Tumor_PD,Proteome
ETFDH,0.49230322,Mitochondria,Glioma_Tumor_PD,Proteome
EXD2,-0.19900042,Mitochondria,Glioma_Tumor_PD,Proteome
EXOG,0.57238436,Mitochondria,Glioma_Tumor_PD,Proteome
EXOSC10,0.6697061,Nucleus,Glioma_Tumor_PD,Proteome
EXOSC3,0.6804395,Nucleus,Glioma_Tumor_PD,Proteome
EXOSC5,0.6789947,Nucleus,Glioma_Tumor_PD,Proteome
EXOSC9,0.6565629,Nucleus,Glioma_Tumor_PD,Proteome
EXT2,-0.09339481,Secretory,Glioma_Tumor_PD,Proteome
EXTL3,-0.6276676,Secretory,Glioma_Tumor_PD,Proteome
EZR,-0.03134291,Cytosol,Glioma_Tumor_PD,Proteome
FADS1,-0.36491567,Secretory,Glioma_Tumor_PD,Proteome
FAF2,-0.003692595,Secretory,Glioma_Tumor_PD,Proteome
FAH,-0.08425068,Cytosol,Glioma_Tumor_PD,Proteome
FAIM,-0.03462648,Cytosol,Glioma_Tumor_PD,Proteome
FAM107B,-0.17777409,Cytosol,Glioma_Tumor_PD,Proteome
FAM111A,0.48636052,Nucleus,Glioma_Tumor_PD,Proteome
FAM114A2,-0.08197393,Cytosol,Glioma_Tumor_PD,Proteome
FAM120A,-0.2695708,Nucleus,Glioma_Tumor_PD,Proteome
FAM136A,-0.16645403,Nucleus,Glioma_Tumor_PD,Proteome
FAM162A,0.58354616,Mitochondria,Glioma_Tumor_PD,Proteome
FAM168A,-0.64395946,Cytosol,Glioma_Tumor_PD,Proteome
FAM177A1,-0.35335746,Secretory,Glioma_Tumor_PD,Proteome
FAM20B,-0.39883107,Secretory,Glioma_Tumor_PD,Proteome
FAM210A,0.57280886,Mitochondria,Glioma_Tumor_PD,Proteome
FAM3C,-0.23938566,Secretory,Glioma_Tumor_PD,Proteome
FAM76A,0.59408337,Nucleus,Glioma_Tumor_PD,Proteome
FAM76B,0.6327707,Nucleus,Glioma_Tumor_PD,Proteome
FAM8A1,-0.056038488,Secretory,Glioma_Tumor_PD,Proteome
FAR1,-0.07154834,Secretory,Glioma_Tumor_PD,Proteome
FARP2,0.06539643,Mitochondria,Glioma_Tumor_PD,Proteome
FARSA,-0.7082189,Nucleus,Glioma_Tumor_PD,Proteome
FARSB,-0.5348505,Nucleus,Glioma_Tumor_PD,Proteome
FAS,0.049930375,Secretory,Glioma_Tumor_PD,Proteome
FASTKD2,0.4715438,Mitochondria,Glioma_Tumor_PD,Proteome
FASTKD5,0.4675756,Mitochondria,Glioma_Tumor_PD,Proteome
FAT1,0.0694233,Secretory,Glioma_Tumor_PD,Proteome
FBL,0.6677871,Nucleus,Glioma_Tumor_PD,Proteome
FBLIM1,-0.06932279,Cytosol,Glioma_Tumor_PD,Proteome
FBXO11,0.63883287,Nucleus,Glioma_Tumor_PD,Proteome
FBXO28,0.645995,Nucleus,Glioma_Tumor_PD,Proteome
FBXO3,-0.2893394,Cytosol,Glioma_Tumor_PD,Proteome
FBXO30,0.0934017,Cytosol,Glioma_Tumor_PD,Proteome
FCHSD2,-0.22175246,Cytosol,Glioma_Tumor_PD,Proteome
FDFT1,-0.12238601,Secretory,Glioma_Tumor_PD,Proteome
FDPS,-0.4757727,Cytosol,Glioma_Tumor_PD,Proteome
FER,-0.062166702,Cytosol,Glioma_Tumor_PD,Proteome
FHOD1,-0.07118646,Cytosol,Glioma_Tumor_PD,Proteome
FKBP14,0.03315788,Nucleus,Glioma_Tumor_PD,Proteome
FKBP3,-0.48255286,Cytosol,Glioma_Tumor_PD,Proteome
FKBP4,-0.54950064,Cytosol,Glioma_Tumor_PD,Proteome
FKBP8,-0.46818513,Secretory,Glioma_Tumor_PD,Proteome
FKBPL,-0.016313963,Cytosol,Glioma_Tumor_PD,Proteome
FLCN,-0.07254071,Cytosol,Glioma_Tumor_PD,Proteome
FLNA,-0.07469443,Cytosol,Glioma_Tumor_PD,Proteome
FLNB,-0.07301115,Cytosol,Glioma_Tumor_PD,Proteome
