Protein	Localization
DNAJC25	Secretory
DNAJC28	Mitochondria
DNAJC3	Secretory
DNAJC30	Mitochondria
DNAJC4	Mitochondria
DNAJC5	Secretory
DNAJC5B	Cytosol
DNAJC6	Cytosol
DNAJC7	Cytosol
DNAJC8	Cytosol
DNAJC9	Cytosol
DNAL1	Cytosol
DNAL4	Cytosol
DNASE1L1	Secretory
DNASE2	Unclassified
DNLZ	Unclassified
DNM1	Cytosol
DNM1L	Cytosol
DNM2	Cytosol
DNM3	Cytosol
DNMBP	Cytosol
DNMT1	Nuclear
DNMT3A	Nuclear
DNMT3B	Nuclear
DNPEP	Cytosol
DNPH1	Cytosol
DNTTIP1	Nuclear
DNTTIP2	Nuclear
DOCK1	Cytosol
DOCK10	Unclassified
DOCK11	Cytosol
DOCK2	Unclassified
DOCK5	Cytosol
DOCK6	Secretory
DOCK7	Cytosol
DOCK8	Cytosol
DOCK9	Secretory
DOHH	Cytosol
DOK1	Cytosol
DOLK	Secretory
DOLPP1	Secretory
DONSON	Nuclear
DOPEY1	Cytosol
DOPEY2	Cytosol
DOT1L	Nuclear
DPAGT1	Secretory
DPCD	Cytosol
DPF2	Nuclear
DPH1	Cytosol
DPH2	Cytosol
DPH3	Cytosol
DPH5	Cytosol
DPH6	Cytosol
DPH7	Cytosol
DPM1	Secretory
DPM3	Secretory
DPP3	Cytosol
DPP7	Nuclear
DPP8	Cytosol
DPP9	Cytosol
DPT	Cytosol
DPY19L1	Secretory
DPY19L3	Secretory
DPY19L4	Secretory
DPY30	Cytosol
DPYD	Cytosol
DPYSL2	Cytosol
DPYSL3	Cytosol
DR1	Cytosol
DRAM2	Secretory
DRAP1	Cytosol
DRG1	Cytosol
DRG2	Cytosol
DROSHA	Nuclear
DSC1	Unclassified
DSC2	Secretory
DSC3	Secretory
DSCC1	Nuclear
DSCR3	Cytosol
DSEL	Secretory
DSG1	Unclassified
DSG2	Secretory
DSN1	Nuclear
DSP	Unclassified
DST	Secretory
DSTN	Cytosol
DSTYK	Cytosol
DTD1	Cytosol
DTD2	Cytosol
DTL	Nuclear
DTNA	Secretory
DTNB	Secretory
DTNBP1	Cytosol
DTWD1	Cytosol
DTWD2	Cytosol
DTX2	Cytosol
DTX3L	Cytosol
DTYMK	Cytosol
DUS1L	Cytosol
DUS2	Cytosol
DUS3L	Cytosol
DUS4L	Cytosol
DUSP10	Cytosol
DUSP11	Nuclear
DUSP12	Cytosol
DUSP14	Cytosol
DUSP16	Cytosol
DUSP19	Cytosol
DUSP22	Secretory
DUSP23	Cytosol
DUSP3	Cytosol
DUSP4	Cytosol
DUSP5	Secretory
DUSP6	Cytosol
DUSP7	Cytosol
DUT	Cytosol
DVL1	Secretory
DVL2	Cytosol
DVL3	Cytosol
DXO	Cytosol
DYM	Cytosol
DYNC1H1	Cytosol
DYNC1I2	Cytosol
DYNC1LI1	Cytosol
DYNC1LI2	Cytosol
DYNC2H1	Cytosol
DYNC2LI1	Cytosol
DYNLL1	Cytosol
DYNLL2	Cytosol
DYNLRB1	Cytosol
DYNLT1	Cytosol
DYNLT3	Cytosol
DYRK1A	Cytosol
DYRK2	Cytosol
DYSF	Secretory
DZANK1	Cytosol
DZIP3	Secretory
E2F1	Nuclear
E2F2	Nuclear
E2F3	Nuclear
E2F4	Cytosol
E2F6	Nuclear
E2F7	Nuclear
E2F8	Nuclear
E4F1	Nuclear
EAF1	Nuclear
EAPP	Nuclear
EARS2	Mitochondria
EBAG9	Secretory
EBI3	Unclassified
EBNA1BP2	Nuclear
EBP	Secretory
ECD	Cytosol
ECE1	Secretory
ECE2	Cytosol
ECH1	Mitochondria
ECHDC2	Mitochondria
ECHS1	Mitochondria
ECI1	Mitochondria
ECI2	Secretory
ECM1	Cytosol
ECSIT	Mitochondria
ECT2	Secretory
EDC3	Cytosol
EDC4	Nuclear
EDEM1	Secretory
EDEM2	Secretory
EDEM3	Secretory
EDF1	Cytosol
EDRF1	Cytosol
EEA1	Nuclear
EED	Nuclear
EEF1A1	Cytosol
EEF1A2	Cytosol
EEF1B2	Cytosol
EEF1D	Cytosol
EEF1E1	Nuclear
EEF1G	Cytosol
EEF2	Cytosol
EEF2K	Cytosol
EEFSEC	Nuclear
EEPD1	Secretory
EFCAB11	Secretory
EFCAB14	Secretory
EFCAB2	Cytosol
EFCAB4A	Secretory
EFCAB7	Cytosol
EFEMP1	Secretory
EFEMP2	Unclassified
EFHD1	Cytosol
EFHD2	Cytosol
EFNA1	Unclassified
EFNA5	Secretory
EFNB1	Secretory
EFNB2	Secretory
EFR3A	Secretory
EFR3B	Unclassified
EFTUD1	Cytosol
EFTUD2	Nuclear
EGFL7	Secretory
EGFR	Secretory
EGLN1	Cytosol
EHBP1	Cytosol
EHBP1L1	Secretory
EHD1	Cytosol
EHD2	Cytosol
EHD3	Cytosol
EHD4	Cytosol
EHF	Nuclear
EHHADH	Secretory
EHMT1	Nuclear
EHMT2	Nuclear
EI24	Secretory
EID1	Cytosol
EID2	Cytosol
EIF1AD	Cytosol
EIF1AX	Cytosol
EIF1AY	Cytosol
EIF2A	Cytosol
EIF2AK1	Cytosol
EIF2AK2	Nuclear
EIF2AK3	Secretory
EIF2AK4	Cytosol
EIF2B1	Cytosol
EIF2B2	Unclassified
EIF2B3	Unclassified
EIF2B4	Unclassified
EIF2B5	Cytosol
EIF2D	Cytosol
EIF2S1	Cytosol
EIF2S2	Nuclear
EIF2S3	Nuclear
EIF3A	Nuclear
EIF3B	Cytosol
EIF3C	Nuclear
EIF3D	Nuclear
EIF3E	Nuclear
EIF3F	Nuclear
EIF3G	Nuclear
EIF3H	Nuclear
EIF3I	Nuclear
EIF3J	Unclassified
EIF3K	Nuclear
EIF3L	Nuclear
EIF3M	Nuclear
EIF4A1	Cytosol
EIF4A2	Cytosol
EIF4A3	Nuclear
EIF4B	Nuclear
EIF4E	Cytosol
EIF4E2	Nuclear
EIF4E3	Secretory
EIF4EBP1	Cytosol
EIF4EBP2	Cytosol
EIF4ENIF1	Cytosol
EIF4G1	Cytosol
EIF4G2	Cytosol
EIF4G3	Cytosol
EIF4H	Cytosol
EIF5	Cytosol
EIF5A	Cytosol
EIF5A2	Cytosol
EIF5B	Unclassified
EIF6	Cytosol
ELAC1	Cytosol
ELAC2	Cytosol
ELAVL1	Nuclear
ELF1	Nuclear
ELF2	Nuclear
ELF3	Unclassified
ELF4	Cytosol
ELFN2	Secretory
ELK1	Cytosol
ELK3	Cytosol
ELK4	Cytosol
ELL	Nuclear
ELL2	Nuclear
ELMO1	Cytosol
ELMO2	Cytosol
ELMO3	Cytosol
ELMOD2	Secretory
ELMSAN1	Nuclear
ELOF1	Cytosol
ELOVL1	Secretory
ELOVL5	Secretory
ELOVL6	Secretory
ELOVL7	Secretory
ELP2	Cytosol
ELP3	Cytosol
ELP4	Cytosol
ELP5	Cytosol
ELP6	Cytosol
EMB	Secretory
EMC1	Secretory
EMC10	Secretory
EMC2	Secretory
EMC3	Secretory
EMC4	Secretory
EMC6	Secretory
EMC7	Secretory
EMC8	Secretory
EMC9	Cytosol
EMD	Nuclear
EME1	Nuclear
EMILIN1	Unclassified
EMILIN2	Cytosol
EML1	Cytosol
EML2	Cytosol
EML3	Cytosol
EML4	Cytosol
EML5	Cytosol
EML6	Nuclear
EMP2	Secretory
EMR2	Secretory
ENAH	Cytosol
ENDOD1	Secretory
ENDOG	Nuclear
ENDOV	Cytosol
ENG	Secretory
ENGASE	Nuclear
ENKD1	Unclassified
ENO1	Cytosol
ENO2	Cytosol
ENO3	Cytosol
ENOPH1	Cytosol
ENOSF1	Cytosol
ENOX2	Nuclear
ENPEP	Cytosol
ENPP1	Secretory
ENPP4	Secretory
ENSA	Cytosol
ENTHD2	Cytosol
ENTPD1	Unclassified
ENTPD2	Secretory
ENTPD4	Secretory
ENTPD5	Nuclear
ENTPD6	Secretory
ENTPD8	Secretory
ENY2	Cytosol
EOGT	Nuclear
EP300	Nuclear
EP400	Nuclear
EPAS1	Nuclear
EPB41	Mitochondria
EPB41L1	Mitochondria
EPB41L2	Mitochondria
EPB41L3	Nuclear
EPB41L4A	Secretory
EPB41L4B	Secretory
EPB41L5	Secretory
EPB42	Unclassified
EPC1	Nuclear
EPC2	Nuclear
EPCAM	Secretory
EPDR1	Secretory
EPG5	Cytosol
EPHA1	Secretory
EPHA2	Secretory
EPHA4	Secretory
EPHA7	Secretory
EPHB2	Secretory
EPHB3	Secretory
EPHB4	Secretory
EPHX1	Secretory
EPHX4	Secretory
EPM2A	Cytosol
EPM2AIP1	Nuclear
EPN1	Cytosol
EPN2	Cytosol
EPN3	Nuclear
EPPK1	Cytosol
EPRS	Nuclear
EPS15	Cytosol
EPS15L1	Nuclear
EPS8	Secretory
EPS8L1	Cytosol
EPS8L2	Cytosol
EPT1	Mitochondria
ERAL1	Unclassified
ERAP1	Nuclear
ERBB2	Secretory
ERBB2IP	Mitochondria
ERBB3	Secretory
ERC1	Cytosol
ERCC1	Unclassified
ERCC2	Nuclear
ERCC3	Nuclear
ERCC4	Nuclear
ERCC5	Nuclear
ERCC6	Nuclear
ERCC6L	Cytosol
ERCC6L2	Nuclear
ERCC8	Nuclear
EREG	Secretory
ERF	Cytosol
ERGIC1	Secretory
ERGIC2	Secretory
ERGIC3	Secretory
ERH	Nuclear
ERI1	Nuclear
ERI3	Cytosol
ERICH1	Nuclear
ERLEC1	Secretory
ERLIN1	Secretory
ERLIN2	Secretory
ERMAP	Secretory
ERMP1	Secretory
ERN1	Secretory
ERN2	Secretory
ERO1L	Nuclear
ERO1LB	Nuclear
ERP29	Nuclear
ERP44	Secretory
ERV3-1	Secretory
ESAM	Secretory
ESCO1	Nuclear
ESCO2	Nuclear
ESD	Cytosol
ESF1	Nuclear
ESPL1	Cytosol
ESRP1	Cytosol
ESRP2	Cytosol
ESRRA	Nuclear
ESYT1	Secretory
ESYT2	Secretory
ETAA1	Nuclear
ETF1	Cytosol
ETFA	Mitochondria
ETFB	Mitochondria
ETFDH	Mitochondria
ETHE1	Mitochondria
ETNK1	Cytosol
ETNK2	Cytosol
ETS1	Cytosol
ETS2	Cytosol
ETV1	Cytosol
ETV3	Nuclear
ETV4	Cytosol
ETV5	Nuclear
ETV6	Nuclear
EVA1A	Secretory
EVA1B	Secretory
EVC	Secretory
EVI5	Unclassified
EVI5L	Cytosol
EVL	Cytosol
EVPL	Nuclear
EWSR1	Unclassified
EXD2	Mitochondria
EXO1	Unclassified
EXO5	Cytosol
EXOC1	Cytosol
EXOC2	Cytosol
EXOC3	Cytosol
EXOC4	Cytosol
EXOC5	Cytosol
EXOC6	Cytosol
EXOC6B	Cytosol
EXOC7	Cytosol
EXOC8	Cytosol
EXOG	Mitochondria
EXOSC1	Nuclear
EXOSC10	Nuclear
EXOSC2	Nuclear
EXOSC3	Nuclear
EXOSC4	Nuclear
EXOSC5	Nuclear
EXOSC6	Nuclear
EXOSC7	Nuclear
EXOSC8	Nuclear
EXOSC9	Nuclear
EXPH5	Secretory
EXT1	Secretory
EXT2	Secretory
EXTL2	Secretory
EXTL3	Secretory
EYA2	Cytosol
EYA3	Nuclear
EYA4	Cytosol
EZH1	Nuclear
EZH2	Nuclear
EZR	Cytosol
F10	Secretory
F11	Secretory
F11R	Secretory
F12	Cytosol
F13A1	Cytosol
F2	Secretory
F2R	Unclassified
F2RL1	Secretory
F3	Secretory
F5	Unclassified
F9	Unclassified
FA2H	Secretory
FAAH2	Secretory
FABP4	Cytosol
FABP5	Cytosol
FADD	Cytosol
FADS1	Secretory
FADS2	Secretory
FADS3	Secretory
FAF1	Cytosol
FAF2	Secretory
FAH	Cytosol
FAHD1	Mitochondria
FAHD2A	Cytosol
FAHD2B	Mitochondria
FAIM	Cytosol
FAM102A	Cytosol
FAM102B	Unclassified
FAM103A1	Nuclear
FAM104A	Cytosol
FAM105A	Secretory
FAM105B	Cytosol
FAM107B	Cytosol
FAM109A	Unclassified
FAM110A	Cytosol
FAM110C	Cytosol
FAM111A	Nuclear
FAM111B	Nuclear
FAM114A1	Cytosol
FAM114A2	Cytosol
FAM115A	Cytosol
FAM115C	Cytosol
FAM117A	Cytosol
FAM117B	Cytosol
FAM118A	Cytosol
FAM118B	Cytosol
FAM120A	Nuclear
FAM120B	Cytosol
FAM120C	Nuclear
FAM122A	Cytosol
FAM122B	Cytosol
FAM126A	Secretory
FAM126B	Secretory
FAM129A	Cytosol
FAM129B	Cytosol
FAM132B	Unclassified
FAM133B	Nuclear
FAM134A	Secretory
FAM134B	Secretory
FAM134C	Secretory
FAM135A	Cytosol
FAM136A	Nuclear
FAM151B	Cytosol
FAM160A1	Cytosol
FAM160A2	Cytosol
FAM160B1	Cytosol
FAM160B2	Cytosol
FAM161A	Unclassified
FAM162A	Mitochondria
FAM168A	Cytosol
FAM169A	Nuclear
FAM171A1	Secretory
FAM171A2	Unclassified
FAM171B	Secretory
FAM172A	Unclassified
FAM173A	Mitochondria
FAM173B	Mitochondria
FAM174B	Secretory
FAM175A	Nuclear
FAM175B	Cytosol
FAM177A1	Secretory
FAM178A	Nuclear
FAM185A	Mitochondria
FAM188A	Cytosol
FAM189B	Secretory
FAM192A	Cytosol
FAM193A	Nuclear
FAM193B	Nuclear
FAM195A	Cytosol
FAM195B	Cytosol
FAM199X	Unclassified
FAM203B	Secretory
FAM204A	Nuclear
FAM206A	Unclassified
FAM207A	Nuclear
FAM208A	Nuclear
FAM208B	Nuclear
FAM20B	Secretory
FAM20C	Unclassified
FAM210A	Mitochondria
FAM210B	Mitochondria
FAM211A	Secretory
FAM213A	Secretory
FAM213B	Cytosol
FAM219A	Secretory
FAM219B	Secretory
FAM21B	Unclassified
FAM21C	Cytosol
FAM32A	Cytosol
FAM3C	Secretory
FAM3D	Secretory
FAM45A	Cytosol
FAM47E-STBD1	Secretory
FAM49B	Cytosol
FAM50A	Cytosol
FAM57A	Secretory
FAM60A	Nuclear
FAM63A	Unclassified
FAM63B	Secretory
FAM64A	Secretory
FAM65A	Cytosol
FAM69A	Secretory
FAM69B	Secretory
FAM73A	Mitochondria
FAM73B	Unclassified
FAM76A	Nuclear
FAM76B	Nuclear
FAM83A	Unclassified
FAM83B	Secretory
FAM83D	Cytosol
FAM83F	Secretory
FAM83G	Cytosol
FAM83H	Secretory
FAM84A	Cytosol
FAM84B	Secretory
FAM86A	Cytosol
FAM89B	Cytosol
FAM8A1	Secretory
FAM91A1	Cytosol
FAM92A1	Cytosol
FAM96A	Cytosol
FAM96B	Cytosol
FAM98A	Nuclear
FAM98B	Nuclear
FAM98C	Cytosol
FAN1	Nuclear
FANCA	Cytosol
FANCC	Unclassified
FANCD2	Nuclear
FANCE	Cytosol
FANCF	Secretory
FANCG	Cytosol
FANCI	Nuclear
FANCL	Cytosol
FANCM	Nuclear
FAR1	Secretory
FARP1	Secretory
FARP2	Secretory
FARS2	Secretory
FARSA	Nuclear
FARSB	Nuclear
FAS	Unclassified
FASN	Cytosol
FASTK	Secretory
FASTKD1	Mitochondria
FASTKD2	Mitochondria
FASTKD3	Secretory
FASTKD5	Mitochondria
FAT1	Secretory
FAU	Nuclear
FAXC	Mitochondria
FBF1	Cytosol
FBL	Nuclear
FBLIM1	Cytosol
FBLL1	Nuclear
FBLN1	Unclassified
FBLN2	Unclassified
FBLN5	Nuclear
FBN1	Unclassified
FBP2	Cytosol
FBRS	Nuclear
FBRSL1	Cytosol
FBXL12	Cytosol
FBXL14	Cytosol
FBXL15	Cytosol
FBXL17	Cytosol
FBXL18	Cytosol
FBXL19	Nuclear
FBXL2	Secretory
FBXL20	Secretory
FBXL3	Cytosol
FBXL4	Mitochondria
FBXL5	Cytosol
FBXL6	Nuclear
FBXL8	Cytosol
FBXO11	Nuclear
FBXO18	Cytosol
FBXO2	Cytosol
FBXO21	Cytosol
FBXO22	Cytosol
FBXO27	Secretory
FBXO28	Nuclear
FBXO3	Cytosol
FBXO30	Cytosol
FBXO32	Cytosol
FBXO34	Secretory
FBXO38	Nuclear
FBXO4	Cytosol
FBXO42	Cytosol
FBXO44	Cytosol
FBXO45	Nuclear
FBXO46	Cytosol
FBXO5	Cytosol
FBXO6	Cytosol
FBXO7	Cytosol
FBXO8	Secretory
FBXO9	Cytosol
FBXW11	Cytosol
FBXW2	Cytosol
FBXW4	Secretory
FBXW5	Cytosol
FBXW7	Nuclear
FBXW8	Cytosol
FBXW9	Cytosol
FCER1G	Cytosol
FCF1	Nuclear
FCGBP	Unclassified
FCGRT	Unclassified
FCHO1	Cytosol
FCHO2	Cytosol
FCHSD2	Cytosol
FDFT1	Secretory
FDPS	Cytosol
FDX1	Nuclear
FDX1L	Mitochondria
FDXACB1	Cytosol
FDXR	Mitochondria
FECH	Mitochondria
FEM1A	Cytosol
FEM1B	Cytosol
FEM1C	Cytosol
FEN1	Cytosol
FER	Cytosol
FERMT1	Cytosol
FERMT2	Cytosol
FERMT3	Unclassified
FEZ2	Cytosol
FGA	Unclassified
FGB	Unclassified
FGD4	Cytosol
FGD6	Cytosol
FGF12	Cytosol
FGFBP1	Secretory
FGFR1OP	Cytosol
FGFR1OP2	Secretory
FGFR2	Secretory
FGFR3	Secretory
FGFRL1	Secretory
FGG	Unclassified
FGR	Secretory
FH	Mitochondria
FHDC1	Cytosol
FHIT	Cytosol
FHL1	Cytosol
FHL2	Unclassified
FHL3	Cytosol
FHL5	Nuclear
FHOD1	Cytosol
FHOD3	Nuclear
FIBCD1	Secretory
FIBP	Nuclear
FICD	Cytosol
FIG4	Cytosol
FIGNL1	Nuclear
FILIP1L	Nuclear
FIP1L1	Nuclear
FIS1	Mitochondria
FITM2	Secretory
FIZ1	Nuclear
FKBP10	Nuclear
FKBP14	Nuclear
FKBP15	Cytosol
FKBP1A	Cytosol
FKBP2	Nuclear
FKBP3	Cytosol
FKBP4	Cytosol
FKBP5	Nuclear
FKBP7	Cytosol
FKBP8	Secretory
FKBP9	Nuclear
FKBPL	Cytosol
FKRP	Secretory
FKTN	Secretory
FLAD1	Cytosol
FLCN	Cytosol
FLG	Unclassified
FLG2	Secretory
FLII	Cytosol
FLNA	Cytosol
FLNB	Unclassified
FLNC	Unclassified
FLOT1	Secretory
FLOT2	Secretory
FLRT1	Secretory
FLRT2	Cytosol
FLRT3	Secretory
FLVCR1	Secretory
FLVCR2	Secretory
FLYWCH1	Nuclear
FLYWCH2	Cytosol
FMN1	Cytosol
FMNL1	Secretory
FMNL2	Secretory
FMNL3	Secretory
FMOD	Unclassified
FMR1	Nuclear
FN1	Unclassified
FN3K	Cytosol
FN3KRP	Cytosol
FNBP1	Cytosol
FNBP1L	Cytosol
FNBP4	Nuclear
FNDC3A	Secretory
FNDC3B	Secretory
FNIP1	Cytosol
FNTA	Cytosol
FNTB	Cytosol
FOLR1	Secretory
FOLR2	Unclassified
FOPNL	Cytosol
FOS	Secretory
FOSB	Nuclear
FOSL1	Nuclear
FOSL2	Nuclear
FOXA1	Nuclear
FOXA2	Unclassified
FOXC1	Nuclear
FOXG1	Nuclear
FOXJ2	Nuclear
FOXJ3	Unclassified
FOXK1	Nuclear
FOXK2	Nuclear
FOXM1	Nuclear
FOXO1	Cytosol
FOXO3	Cytosol
FOXP1	Nuclear
FOXP4	Nuclear
FOXRED1	Mitochondria
FOXRED2	Secretory
FPGS	Cytosol
FPGT	Cytosol
FRA10AC1	Cytosol
FREM2	Secretory
FRG1	Nuclear
FRK	Secretory
FRMD4B	Cytosol
FRMD5	Secretory
FRMD6	Unclassified
FRMD8	Secretory
FRRS1	Secretory
FRS2	Secretory
FRYL	Cytosol
FRZB	Unclassified
FSCN1	Cytosol
FST	Nuclear
FSTL1	Unclassified
FSTL3	Unclassified
FTH1	Secretory
FTL	Unclassified
FTO	Cytosol
FTSJ1	Cytosol
FTSJ2	Mitochondria
FTSJ3	Nuclear
FUBP1	Nuclear
FUBP3	Nuclear
FUCA1	Nuclear
FUCA2	Nuclear
FUK	Cytosol
FUNDC1	Mitochondria
FUNDC2	Mitochondria
FURIN	Secretory
FUS	Nuclear
FUT1	Secretory
FUT11	Nuclear
FUT3	Secretory
FUT8	Secretory
FXN	Cytosol
FXR1	Nuclear
FXR2	Nuclear
FXYD3	Cytosol
FXYD5	Secretory
FYB	Cytosol
FYCO1	Cytosol
FYN	Cytosol
FYTTD1	Nuclear
FZD1	Secretory
FZD2	Secretory
FZD3	Secretory
FZD5	Secretory
FZD6	Secretory
FZD7	Secretory
FZR1	Nuclear
G2E3	Cytosol
G3BP1	Nuclear
G3BP2	Nuclear
G6PC3	Cytosol
G6PD	Cytosol
GAA	Nuclear
GAB1	Cytosol
GAB2	Cytosol
GABARAP	Cytosol
GABARAPL1	Cytosol
GABARAPL2	Cytosol
GABPA	Nuclear
GABPB1	Nuclear
GABPB2	Nuclear
GABRP	Secretory
GADD45B	Cytosol
GADD45GIP1	Secretory
GAK	Cytosol
GALC	Secretory
GALE	Cytosol
GALK1	Cytosol
GALK2	Cytosol
GALM	Cytosol
GALNS	Nuclear
GALNT1	Secretory
GALNT10	Secretory
GALNT11	Secretory
GALNT12	Secretory
GALNT13	Secretory
GALNT14	Secretory
GALNT18	Secretory
GALNT2	Secretory
GALNT3	Secretory
GALNT6	Secretory
GALNT7	Secretory
GALT	Cytosol
GAMT	Cytosol
GAN	Cytosol
GANAB	Nuclear
GANC	Cytosol
GAPDH	Cytosol
GAPVD1	Cytosol
GAR1	Nuclear
GAREM	Cytosol
GAREML	Unclassified
GARS	Cytosol
GART	Cytosol
GAS2L1	Cytosol
GAS2L3	Unclassified
GAS6	Secretory
GAS8	Nuclear
GATA2	Nuclear
GATA3	Nuclear
GATA6	Nuclear
GATAD1	Nuclear
GATAD2A	Nuclear
GATAD2B	Nuclear
GATM	Mitochondria
GATSL2	Cytosol
GBA	Secretory
GBA2	Secretory
GBAS	Mitochondria
GBE1	Cytosol
GBF1	Cytosol
GBP1	Nuclear
GBP2	Cytosol
GBP3	Cytosol
GBP6	Cytosol
GC	Cytosol
GCA	Cytosol
GCAT	Mitochondria
GCC1	Nuclear
GCC2	Nuclear
GCDH	Mitochondria
GCFC2	Cytosol
GCH1	Cytosol
GCHFR	Cytosol
GCLC	Cytosol
GCLM	Cytosol
GCN1L1	Cytosol
GCNT1	Secretory
GCNT2	Secretory
GCNT3	Secretory
GCSH	Mitochondria
GDAP1	Mitochondria
GDAP2	Secretory
GDE1	Secretory
GDF15	Secretory
GDI1	Cytosol
GDI2	Cytosol
GDPD1	Secretory
GDPD3	Secretory
GDPD5	Secretory
GDPGP1	Cytosol
GEMIN2	Nuclear
GEMIN4	Unclassified
GEMIN5	Cytosol
GEMIN6	Cytosol
GEMIN7	Cytosol
GEMIN8	Nuclear
GEN1	Cytosol
GET4	Cytosol
GFAP	Unclassified
GFER	Nuclear
GFM1	Mitochondria
GFM2	Mitochondria
GFOD1	Cytosol
GFOD2	Cytosol
GFPT1	Cytosol
GGA1	Cytosol
GGA2	Cytosol
GGA3	Cytosol
GGACT	Cytosol
GGCT	Cytosol
GGCX	Secretory
GGH	Unclassified
GGNBP2	Nuclear
GGPS1	Cytosol
GGT6	Secretory
GGT7	Cytosol
GHITM	Mitochondria
GID4	Cytosol
GID8	Cytosol
GIGYF1	Cytosol
GIGYF2	Nuclear
GIN1	Nuclear
GINM1	Secretory
GINS1	Cytosol
GINS2	Cytosol
GINS3	Cytosol
GINS4	Cytosol
GIPC1	Cytosol
GIT1	Cytosol
GIT2	Cytosol
GJB3	Secretory
GJB4	Secretory
GJB5	Secretory
GJC1	Secretory
GK	Cytosol
GK5	Secretory
GKAP1	Nuclear
GLA	Nuclear
GLB1	Unclassified
GLB1L	Cytosol
GLCCI1	Cytosol
GLCE	Secretory
GLE1	Nuclear
GLG1	Secretory
GLI3	Nuclear
GLI4	Nuclear
GLIPR2	Secretory
GLMN	Cytosol
GLO1	Cytosol
GLOD4	Cytosol
GLRX	Cytosol
GLRX2	Unclassified
GLRX3	Cytosol
GLRX5	Mitochondria
GLS	Mitochondria
GLS2	Cytosol
GLT8D1	Secretory
GLTP	Cytosol
GLTPD1	Cytosol
GLTSCR1	Nuclear
GLTSCR1L	Nuclear
GLTSCR2	Nuclear
GLUD1	Mitochondria
GLUL	Cytosol
GLYR1	Nuclear
GM2A	Secretory
GMCL1	Nuclear
GMDS	Cytosol
GMEB1	Nuclear
GMEB2	Nuclear
GMFB	Cytosol
GMFG	Cytosol
GMIP	Cytosol
GMNN	Cytosol
GMPPA	Cytosol
GMPPB	Cytosol
GMPR2	Cytosol
GMPS	Cytosol
GNA11	Secretory
GNA12	Secretory
GNA13	Secretory
GNA15	Secretory
GNAI1	Secretory
GNAI2	Secretory
GNAI3	Secretory
GNAL	Unclassified
GNAO1	Secretory
GNAQ	Secretory
GNAS	Secretory
GNAZ	Secretory
GNB1	Secretory
GNB1L	Cytosol
GNB2	Secretory
GNB2L1	Nuclear
GNB4	Unclassified
GNB5	Cytosol
GNE	Cytosol
GNG12	Secretory
GNG4	Secretory
GNL1	Cytosol
GNL2	Nuclear
GNL3	Nuclear
GNL3L	Secretory
GNPAT	Secretory
GNPDA1	Cytosol
GNPDA2	Cytosol
GNPNAT1	Cytosol
GNPTAB	Secretory
GNPTG	Secretory
GNS	Nuclear
GOLGA1	Secretory
GOLGA2	Secretory
GOLGA3	Nuclear
GOLGA4	Nuclear
GOLGA5	Secretory
GOLGA7	Secretory
GOLGA7B	Secretory
GOLGB1	Secretory
GOLIM4	Secretory
GOLM1	Secretory
GOLPH3	Cytosol
GOLPH3L	Cytosol
GOLT1B	Secretory
GON4L	Nuclear
GOPC	Nuclear
GORAB	Nuclear
GORASP1	Secretory
GORASP2	Secretory
GOSR1	Secretory
GOT1	Cytosol
GOT2	Mitochondria
GPA33	Unclassified
GPAA1	Secretory
GPALPP1	Nuclear
GPAM	Mitochondria
GPANK1	Nuclear
GPATCH1	Nuclear
GPATCH11	Cytosol
GPATCH2	Cytosol
GPATCH2L	Nuclear
GPATCH3	Cytosol
GPATCH4	Nuclear
GPATCH8	Nuclear
GPBP1	Nuclear
GPBP1L1	Nuclear
GPC1	Secretory
GPC4	Secretory
GPC6	Secretory
GPCPD1	Cytosol
GPD1L	Cytosol
GPD2	Mitochondria
GPHN	Cytosol
GPI	Cytosol
GPKOW	Nuclear
GPLD1	Cytosol
GPN1	Cytosol
GPN2	Cytosol
GPN3	Cytosol
GPNMB	Secretory
GPR107	Secretory
GPR108	Secretory
GPR110	Secretory
GPR115	Secretory
GPR125	Secretory
GPR126	Secretory
GPR158	Cytosol
GPR180	Secretory
GPR19	Secretory
GPR37	Cytosol
GPR39	Secretory
GPR56	Secretory
GPR64	Unclassified
GPR87	Secretory
GPRASP2	Unclassified
GPRC5A	Secretory
GPRC5B	Unclassified
GPRC5C	Secretory
GPRIN1	Secretory
GPS1	Cytosol
GPS2	Nuclear
GPSM1	Cytosol
GPSM2	Cytosol
GPT	Cytosol
GPT2	Mitochondria
GPX1	Unclassified
GPX2	Cytosol
GPX3	Unclassified
GPX4	Cytosol
GPX8	Secretory
GRAMD1A	Secretory
GRAMD1B	Secretory
GRAMD1C	Secretory
GRAMD3	Secretory
GRAMD4	Secretory
GRB10	Cytosol
GRB14	Cytosol
GRB2	Cytosol
GRB7	Cytosol
GREB1L	Nuclear
GRHL1	Nuclear
GRHL2	Nuclear
GRHL3	Nuclear
GRHPR	Cytosol
GRID1	Secretory
GRIP1	Cytosol
GRIPAP1	Cytosol
GRK5	Cytosol
GRK6	Secretory
GRN	Unclassified
GRPEL1	Mitochondria
GRPEL2	Mitochondria
GRSF1	Secretory
GRTP1	Secretory
GRWD1	Nuclear
GSDMA	Secretory
GSDMC	Cytosol
GSE1	Nuclear
GSG2	Nuclear
GSK3A	Cytosol
GSK3B	Cytosol
GSKIP	Cytosol
GSN	Cytosol
