Protein	Localization
RPS7	Nucleus
RPS8	Nucleus
RRAS	Secretory
RRAS2	Secretory
RRBP1	Secretory
RREB1	Nucleus
RRM2	Cytosol
RRM2B	Cytosol
RRP12	Nucleus
RRP36	Nucleus
RRP7A	Nucleus
RRS1	Nucleus
RSBN1	Nucleus
RSBN1L	Nucleus
RSF1	Nucleus
RSL1D1	Nucleus
RSPRY1	Secretory
RTN3	Secretory
RTN4	Secretory
RUFY3	Cytosol
RWDD1	Cytosol
RWDD2B	Cytosol
RWDD4	Cytosol
RYBP	Nucleus
S100A6	Cytosol
S1PR2	Secretory
SACM1L	Secretory
SAFB	Nucleus
SAFB2	Nucleus
SAMM50	Mitochondria
SAP18	Nucleus
SAR1A	Cytosol
SAR1B	Cytosol
SART3	Nucleus
SASH1	Cytosol
SASS6	Cytosol
SBDS	Cytosol
SCAF1	Nucleus
SCAF4	Nucleus
SCAF8	Nucleus
SCAMP1	Secretory
SCAMP2	Secretory
SCAMP3	Secretory
SCAMP4	Secretory
SCAP	Secretory
SCARB2	Secretory
SCCPDH	Mitochondria
SCD	Secretory
SCD5	Secretory
SCFD1	Secretory
SCFD2	Secretory
SCLT1	Cytosol
SCML2	Nucleus
SCO1	Mitochondria
SCO2	Mitochondria
SCRIB	Mitochondria
SCRN1	Cytosol
SCRN3	Cytosol
SDAD1	Nucleus
SDC1	Secretory
SDC4	Secretory
SDCBP	Cytosol
SDF2	Secretory
SDHA	Mitochondria
SDHB	Mitochondria
SEC11A	Secretory
SEC22A	Secretory
SEC23IP	Cytosol
SEC61B	Secretory
SEC62	Secretory
SEC63	Secretory
SEL1L	Secretory
SEMA3C	Secretory
SEMA4C	Secretory
SEMA4D	Secretory
SEMA7A	Secretory
SENP3	Nucleus
SENP5	Nucleus
SENP7	Nucleus
SEPN1	Secretory
SEPSECS	Cytosol
SEPT10	Cytosol
SEPT11	Cytosol
SEPT2	Cytosol
SEPT3	Cytosol
SEPT7	Cytosol
SEPT9	Cytosol
SERAC1	Mitochondria
SERINC3	Secretory
SERINC5	Secretory
SERPINB1	Cytosol
SESN2	Cytosol
SET	Nucleus
SETD1B	Nucleus
SETD7	Cytosol
SETD9	Mitochondria
SEZ6L2	Secretory
SF3A1	Nucleus
SF3A2	Nucleus
SF3A3	Nucleus
SF3B1	Nucleus
SFT2D2	Secretory
SFT2D3	Secretory
SFXN1	Mitochondria
SFXN2	Mitochondria
SFXN3	Mitochondria
SFXN4	Mitochondria
SGMS1	Secretory
SGMS2	Secretory
SGOL1	Nucleus
SGOL2	Nucleus
SGPL1	Secretory
SGPP1	Secretory
SGTA	Cytosol
SGTB	Cytosol
SH2D4A	Cytosol
SH3BP2	Cytosol
SH3BP4	Secretory
SH3BP5L	Cytosol
SH3D19	Cytosol
SH3GL1	Cytosol
SH3KBP1	Cytosol
SH3PXD2B	Cytosol
SH3RF1	Cytosol
SHCBP1	Cytosol
SHQ1	Cytosol
SIDT2	Secretory
SIN3A	Nucleus
SIRT1	Nucleus
SKA1	Cytosol
SKA2	Cytosol
SKA3	Cytosol
SKIV2L	Cytosol
SKIV2L2	Nucleus
SLC10A3	Secretory
SLC10A7	Secretory
SLC11A2	Secretory
SLC12A2	Secretory
SLC12A4	Secretory
SLC12A6	Secretory
SLC12A9	Secretory
SLC15A4	Secretory
SLC16A1	Secretory
SLC16A3	Secretory
SLC1A4	Secretory
SLC1A5	Secretory
SLC20A1	Secretory
SLC20A2	Secretory
SLC22A23	Secretory
SLC22A5	Secretory
SLC23A2	Secretory
SLC25A1	Mitochondria
SLC25A12	Mitochondria
SLC25A13	Mitochondria
SLC25A15	Mitochondria
SLC25A19	Mitochondria
SLC25A22	Mitochondria
SLC25A24	Mitochondria
SLC25A25	Mitochondria
SLC25A3	Mitochondria
SLC25A35	Mitochondria
SLC25A36	Mitochondria
SLC25A46	Mitochondria
SLC25A5	Mitochondria
SLC25A6	Mitochondria
SLC26A2	Secretory
SLC26A6	Secretory
SLC27A1	Secretory
SLC27A4	Secretory
SLC2A13	Secretory
SLC2A6	Secretory
SLC30A1	Secretory
SLC30A5	Secretory
SLC30A6	Secretory
SLC30A7	Secretory
SLC30A9	Mitochondria
SLC31A1	Secretory
SLC33A1	Secretory
SLC35A1	Secretory
SLC35A2	Secretory
SLC35A5	Secretory
SLC35B2	Secretory
SLC35B3	Secretory
SLC35C1	Secretory
SLC35C2	Secretory
SLC35E1	Secretory
SLC35F5	Secretory
SLC35F6	Secretory
SLC37A4	Secretory
SLC38A1	Secretory
SLC38A10	Secretory
SLC38A2	Secretory
SLC38A9	Secretory
SLC39A10	Secretory
SLC39A11	Secretory
SLC39A14	Secretory
SLC39A6	Secretory
SLC39A7	Secretory
SLC3A2	Secretory
SLC41A1	Secretory
SLC44A1	Secretory
SLC44A2	Secretory
SLC4A1AP	Nucleus
SLC4A2	Secretory
SLC4A7	Secretory
SLC6A9	Secretory
SLC7A1	Secretory
SLC7A5	Secretory
SLC9A1	Secretory
SLC9A6	Secretory
SLC9A7	Secretory
SLC9A8	Secretory
SLK	Cytosol
SLMAP	Secretory
SLTM	Nucleus
SMAD2	Cytosol
SMAD4	Cytosol
SMAD5	Cytosol
SMAP1	Cytosol
SMARCA1	Nucleus
SMARCA5	Nucleus
SMARCAD1	Nucleus
SMC1A	Nucleus
SMC5	Nucleus
SMC6	Nucleus
SMCHD1	Nucleus
SMEK2	Nucleus
SMG8	Cytosol
SMIM12	Mitochondria
SMIM14	Secretory
SMIM19	Secretory
SMIM4	Mitochondria
SMPD1	Secretory
SMPD2	Secretory
SMPD4	Nucleus
SMS	Cytosol
SMURF2	Cytosol
SMYD2	Cytosol
SMYD5	Cytosol
SNAP23	Secretory
SNAP47	Secretory
SNAPC2	Nucleus
SNRNP35	Nucleus
SNTB2	Mitochondria
SNX1	Cytosol
SNX13	Secretory
SNX14	Secretory
SNX15	Cytosol
SNX19	Secretory
SNX2	Cytosol
SNX25	Secretory
SNX5	Cytosol
SNX6	Cytosol
SNX9	Cytosol
SOAT1	Secretory
SOD1	Cytosol
SORBS3	Cytosol
SORD	Cytosol
SORT1	Secretory
SOS1	Cytosol
SOWAHC	Cytosol
SP1	Nucleus
SPA17	Cytosol
SPAG9	Cytosol
SPATA5	Cytosol
SPATA5L1	Cytosol
SPC24	Cytosol
SPCS1	Secretory
SPCS2	Secretory
SPCS3	Secretory
SPECC1	Secretory
SPEN	Nucleus
SPG7	Mitochondria
SPIN1	Nucleus
SPOP	Nucleus
SPPL2A	Secretory
SPR	Cytosol
SPRED1	Secretory
SPRY1	Secretory
SPRYD3	Secretory
SPRYD7	Secretory
SPTLC1	Secretory
SPTLC2	Secretory
SPTY2D1	Nucleus
SQLE	Secretory
SQRDL	Mitochondria
SRCAP	Nucleus
SREBF1	Secretory
SREBF2	Secretory
SRFBP1	Nucleus
SRGAP1	Cytosol
SRI	Cytosol
SRM	Cytosol
SRP68	Cytosol
SRP72	Cytosol
SRPR	Secretory
SRPRB	Secretory
SRR	Cytosol
SRRT	Nucleus
SRSF1	Nucleus
SRSF3	Nucleus
SRSF4	Nucleus
SRSF5	Nucleus
SRSF7	Nucleus
SRSF9	Nucleus
SRXN1	Cytosol
SSBP1	Mitochondria
SSH3	Cytosol
SSNA1	Cytosol
SSR1	Secretory
SSR3	Secretory
SSR4	Secretory
SSU72	Cytosol
ST13	Cytosol
ST3GAL1	Secretory
ST3GAL4	Secretory
ST7	Secretory
STAG1	Nucleus
STAG2	Nucleus
STAMBP	Cytosol
STARD3	Secretory
STARD3NL	Secretory
STAT1	Cytosol
STAT5B	Cytosol
STAU1	Nucleus
STAU2	Nucleus
STIM1	Secretory
STIP1	Cytosol
STK24	Cytosol
STK38	Cytosol
STK38L	Cytosol
STK4	Cytosol
STMN1	Cytosol
STMN2	Cytosol
STOM	Secretory
STOML2	Mitochondria
STRA6	Secretory
STRAP	Cytosol
STRBP	Nucleus
STS	Secretory
STT3A	Secretory
STT3B	Secretory
STX10	Secretory
STX12	Secretory
STX16	Secretory
STX17	Secretory
STX18	Secretory
STX3	Secretory
STX4	Secretory
STX5	Secretory
STX6	Secretory
STX7	Secretory
STX8	Secretory
STXBP3	Secretory
SUCO	Secretory
SUGP1	Nucleus
SUGP2	Nucleus
SUGT1	Cytosol
SUN1	Nucleus
SUN2	Nucleus
SUOX	Nucleus
SUPT16H	Nucleus
SUPT4H1	Nucleus
SUPT5H	Nucleus
SUPT6H	Nucleus
SUPV3L1	Mitochondria
SURF1	Mitochondria
SURF4	Secretory
SURF6	Nucleus
SUV39H2	Nucleus
SUV420H1	Nucleus
SWAP70	Cytosol
SYMPK	Nucleus
SYNCRIP	Nucleus
SYNE2	Nucleus
SYNE3	Nucleus
SYNGR2	Secretory
SYNJ1	Cytosol
SYNJ2BP	Mitochondria
SYNRG	Cytosol
SYPL1	Secretory
SYS1	Secretory
SYVN1	Secretory
SZRD1	Cytosol
TAB1	Cytosol
TAB2	Cytosol
TACC2	Cytosol
TACC3	Cytosol
TAF1B	Nucleus
TAF4	Nucleus
TAF7	Cytosol
TAGLN2	Cytosol
TALDO1	Cytosol
TAMM41	Mitochondria
TANC1	Cytosol
TANGO2	Cytosol
TANK	Cytosol
TAP1	Secretory
TAP2	Secretory
TAPT1	Secretory
TARS	Cytosol
TARS2	Mitochondria
TASP1	Nucleus
TATDN1	Cytosol
TATDN3	Cytosol
TAX1BP3	Cytosol
TBC1D1	Cytosol
TBC1D13	Cytosol
TBC1D2	Cytosol
TBC1D20	Secretory
TBC1D22A	Cytosol
TBC1D2B	Cytosol
TBC1D31	Secretory
TBC1D5	Cytosol
TBCB	Cytosol
TBCC	Cytosol
TBCE	Cytosol
TBCEL	Cytosol
TBK1	Cytosol
TBL1XR1	Nucleus
TBL2	Secretory
TBL3	Nucleus
TBPL1	Cytosol
TBRG4	Mitochondria
TCEB1	Cytosol
TCERG1	Nucleus
TCF20	Nucleus
TCF25	Secretory
TCIRG1	Secretory
TCOF1	Nucleus
TCP1	Cytosol
TCTN2	Secretory
TDRKH	Mitochondria
TECPR2	Cytosol
TECR	Secretory
TEP1	Nucleus
TEX10	Nucleus
TEX2	Secretory
TEX264	Secretory
TEX30	Cytosol
TFAM	Mitochondria
TFAP2A	Nucleus
TFAP2C	Nucleus
TFB1M	Secretory
TFG	Cytosol
TFIP11	Nucleus
TFRC	Secretory
TGFBR1	Secretory
TGFBR2	Secretory
TGFBRAP1	Cytosol
TGOLN2	Secretory
THADA	Cytosol
THAP11	Nucleus
THAP4	Nucleus
THEM6	Secretory
THG1L	Cytosol
THOP1	Cytosol
THTPA	Cytosol
THUMPD3	Cytosol
TICRR	Nucleus
TIGD2	Nucleus
TIMM10	Mitochondria
TIMM17B	Mitochondria
TIMM21	Mitochondria
TIMM22	Mitochondria
TIMM44	Mitochondria
TIMM50	Mitochondria
TIMMDC1	Mitochondria
TIMP2	Secretory
TIPIN	Nucleus
TIPRL	Cytosol
TK1	Cytosol
TLK1	Nucleus
TLK2	Nucleus
TLN1	Cytosol
TM9SF2	Secretory
TM9SF3	Secretory
TM9SF4	Secretory
TMC7	Secretory
TMCC1	Secretory
TMCC3	Secretory
TMCO1	Secretory
TMCO3	Secretory
TMED1	Secretory
TMED10	Secretory
TMED2	Secretory
TMED3	Secretory
TMED4	Secretory
TMED5	Secretory
TMED9	Secretory
TMEM106B	Secretory
TMEM106C	Secretory
TMEM11	Mitochondria
TMEM115	Secretory
TMEM120A	Secretory
TMEM120B	Secretory
TMEM123	Secretory
TMEM126A	Mitochondria
TMEM126B	Mitochondria
TMEM128	Secretory
TMEM131	Secretory
TMEM134	Secretory
TMEM141	Mitochondria
TMEM147	Secretory
TMEM161A	Secretory
TMEM161B	Secretory
TMEM164	Secretory
TMEM165	Secretory
TMEM168	Secretory
TMEM177	Mitochondria
TMEM179B	Secretory
TMEM181	Secretory
TMEM184C	Secretory
TMEM186	Mitochondria
TMEM192	Secretory
TMEM194A	Nucleus
TMEM199	Secretory
TMEM2	Secretory
TMEM201	Nucleus
TMEM205	Secretory
TMEM206	Secretory
TMEM209	Nucleus
TMEM214	Secretory
TMEM222	Secretory
TMEM223	Mitochondria
TMEM230	Secretory
TMEM237	Secretory
TMEM245	Secretory
TMEM248	Secretory
TMEM259	Secretory
TMEM260	Secretory
TMEM30A	Secretory
TMEM38B	Secretory
TMEM39B	Secretory
TMEM40	Secretory
TMEM43	Secretory
TMEM51	Secretory
TMEM55A	Secretory
TMEM55B	Secretory
TMEM57	Secretory
TMEM59	Secretory
TMEM63A	Secretory
TMEM63B	Secretory
TMEM65	Mitochondria
TMEM67	Secretory
TMEM70	Mitochondria
TMEM87A	Secretory
TMEM87B	Secretory
TMEM9	Secretory
TMEM97	Secretory
TMEM9B	Secretory
TMPO	Nucleus
TMPPE	Secretory
TMTC2	Secretory
TMTC3	Secretory
TMUB2	Secretory
TMX1	Secretory
TMX2	Secretory
TMX3	Secretory
TNFRSF10B	Secretory
TNFRSF1A	Secretory
TNFRSF21	Secretory
TNIP1	Cytosol
TNKS	Cytosol
TOE1	Nucleus
TOM1L1	Cytosol
TOMM20	Mitochondria
TOMM22	Mitochondria
TOMM34	Cytosol
TOMM40	Mitochondria
TOMM5	Mitochondria
TOMM70A	Mitochondria
TOP2A	Nucleus
TOP2B	Nucleus
TOPORS	Nucleus
TOR1AIP1	Nucleus
TOR1AIP2	Secretory
TOR2A	Secretory
TP53I3	Cytosol
TPCN1	Secretory
TPD52	Cytosol
TPI1	Cytosol
TPM1	Cytosol
TPM2	Cytosol
TPM3	Cytosol
TPM4	Cytosol
TPMT	Cytosol
TPP2	Nucleus
TPRG1L	Secretory
TPST1	Secretory
TPT1	Cytosol
TRA2A	Nucleus
TRA2B	Nucleus
TRABD	Mitochondria
TRAF2	Cytosol
TRAF3IP1	Cytosol
TRAFD1	Cytosol
TRAM1	Secretory
TRAM2	Secretory
TRAP1	Mitochondria
TRAPPC3	Cytosol
TRIAP1	Nucleus
TRIM13	Secretory
TRIM21	Cytosol
TRIM24	Nucleus
TRIM26	Cytosol
TRIM28	Nucleus
TRIM33	Nucleus
TRIM36	Cytosol
TRIM4	Secretory
TRIM47	Cytosol
TRIM5	Cytosol
TRIM56	Nucleus
TRIM65	Cytosol
TRIP10	Cytosol
TRIP11	Secretory
TRIP12	Nucleus
TRIP6	Cytosol
TRMT10C	Mitochondria
TRMT1L	Nucleus
TRMT2B	Mitochondria
TRMT6	Nucleus
TRPM7	Secretory
TRUB2	Secretory
TSC1	Cytosol
TSC22D1	Cytosol
TSC22D2	Cytosol
TSPAN14	Secretory
TSPAN3	Secretory
TSPAN4	Secretory
TSPO	Mitochondria
TSTA3	Cytosol
TSTD1	Cytosol
TSTD2	Cytosol
TTC1	Cytosol
TTC13	Secretory
TTC17	Secretory
TTC3	Secretory
TTC37	Cytosol
TTC4	Cytosol
TTC5	Cytosol
TTF1	Nucleus
TTI2	Cytosol
TTL	Cytosol
TTLL12	Cytosol
TTYH3	Secretory
TUBA4A	Cytosol
TUBB	Cytosol
TUBB4B	Cytosol
TUBB6	Cytosol
TUBGCP6	Cytosol
TUFM	Mitochondria
TUFT1	Cytosol
TUSC3	Secretory
TUT1	Nucleus
TWF2	Cytosol
TXLNA	Cytosol
TXLNG	Cytosol
TXNDC11	Secretory
TXNDC15	Secretory
TXNDC5	Nucleus
TXNDC9	Cytosol
TXNL1	Cytosol
TXNL4B	Cytosol
TXNRD1	Cytosol
TYRO3	Secretory
TYW1	Secretory
TYW5	Cytosol
U2AF1	Nucleus
U2AF2	Nucleus
UAP1	Cytosol
UAP1L1	Cytosol
UBA1	Cytosol
UBA6	Cytosol
UBAC1	Cytosol
UBAC2	Secretory
UBAP1	Cytosol
UBE2A	Cytosol
UBE2B	Cytosol
UBE2C	Cytosol
UBE2D2	Cytosol
UBE2G1	Cytosol
UBE2G2	Secretory
UBE2H	Cytosol
UBE2J1	Secretory
UBE2K	Cytosol
UBE2L3	Cytosol
UBE2L6	Cytosol
UBE2M	Cytosol
UBE2O	Cytosol
UBE2R2	Cytosol
UBE2Z	Cytosol
UBFD1	Cytosol
UBIAD1	Secretory
UBL3	Secretory
UBL7	Cytosol
UBN1	Nucleus
UBN2	Nucleus
UBP1	Cytosol
UBQLN1	Cytosol
UBR1	Cytosol
UBR3	Cytosol
UBR4	Cytosol
UBR5	Nucleus
UBXN1	Cytosol
UBXN2B	Cytosol
UBXN4	Secretory
UCHL5	Cytosol
UCK2	Cytosol
UEVLD	Cytosol
UFD1L	Nucleus
UFL1	Secretory
UGCG	Secretory
UGDH	Cytosol
UHRF1BP1	Cytosol
UHRF2	Nucleus
ULBP3	Secretory
UNC119	Cytosol
UNC119B	Cytosol
UNC13B	Cytosol
UNC13D	Cytosol
UNC93B1	Secretory
UPRT	Cytosol
UQCC1	Mitochondria
UQCR10	Mitochondria
UQCRB	Mitochondria
UQCRC1	Mitochondria
UQCRC2	Mitochondria
UQCRFS1	Mitochondria
UQCRH	Mitochondria
UQCRQ	Mitochondria
URB1	Nucleus
URB2	Nucleus
UROD	Cytosol
UROS	Cytosol
USE1	Secretory
USMG5	Mitochondria
USP11	Nucleus
USP12	Secretory
USP13	Cytosol
USP15	Cytosol
USP20	Secretory
USP24	Cytosol
USP25	Cytosol
USP30	Mitochondria
USP33	Secretory
USP36	Nucleus
USP4	Cytosol
USP42	Nucleus
USP47	Cytosol
USP5	Cytosol
USP7	Nucleus
USP8	Cytosol
USP9X	Cytosol
UTP11L	Nucleus
UTP14A	Nucleus
UTP15	Nucleus
UTP18	Nucleus
UTP20	Nucleus
UTP23	Nucleus
UTP3	Nucleus
UTP6	Nucleus
UTRN	Mitochondria
UXS1	Secretory
VAMP3	Secretory
VAMP4	Secretory
VAMP7	Secretory
VANGL1	Secretory
VAPA	Secretory
VAPB	Secretory
VARS	Cytosol
VASP	Cytosol
VBP1	Cytosol
VCL	Cytosol
VCP	Cytosol
VCPIP1	Cytosol
VDAC1	Mitochondria
VDAC2	Mitochondria
VDAC3	Mitochondria
VEZT	Secretory
VIMP	Secretory
VIPAS39	Cytosol
VMP1	Secretory
VPRBP	Nucleus
VPS13A	Secretory
VPS13C	Cytosol
VPS25	Cytosol
VPS26A	Cytosol
VPS33B	Cytosol
VPS35	Cytosol
VPS37B	Cytosol
VPS4A	Cytosol
VPS4B	Cytosol
VPS52	Cytosol
VSIG10	Secretory
VTA1	Cytosol
VTI1A	Secretory
VWA8	Mitochondria
WAC	Nucleus
WAPAL	Nucleus
WARS	Cytosol
WARS2	Mitochondria
WBP11	Nucleus
WDFY1	Secretory
WDR1	Cytosol
WDR18	Nucleus
WDR3	Nucleus
WDR33	Nucleus
WDR36	Nucleus
WDR37	Cytosol
WDR43	Nucleus
WDR44	Cytosol
WDR45	Cytosol
WDR46	Nucleus
WDR53	Cytosol
WDR6	Cytosol
WDR61	Cytosol
WDR7	Cytosol
WDR75	Nucleus
WDR76	Nucleus
WDR77	Cytosol
WDR81	Cytosol
WDR83	Nucleus
WDR92	Cytosol
WDSUB1	Cytosol
WDTC1	Cytosol
WDYHV1	Cytosol
WFS1	Secretory
WHSC1	Nucleus
WHSC1L1	Nucleus
WIPI2	Cytosol
WIZ	Nucleus
WLS	Secretory
WNK1	Cytosol
WRB	Secretory
WRN	Nucleus
WRNIP1	Nucleus
WWC2	Cytosol
WWC3	Cytosol
WWP1	Secretory
WWP2	Secretory
XIAP	Cytosol
XPC	Nucleus
XPNPEP1	Cytosol
XPO5	Cytosol
XRCC1	Nucleus
XRCC4	Nucleus
XYLT2	Secretory
YAE1D1	Cytosol
YAP1	Cytosol
YARS	Cytosol
YBEY	Mitochondria
YES1	Secretory
YIF1A	Secretory
YIF1B	Secretory
YIPF1	Secretory
YIPF2	Secretory
YIPF3	Secretory
YIPF4	Secretory
YIPF5	Secretory
YKT6	Cytosol
YLPM1	Nucleus
YME1L1	Mitochondria
YTHDC2	Nucleus
YWHAB	Cytosol
YWHAE	Cytosol
YWHAG	Cytosol
YWHAH	Cytosol
YWHAQ	Cytosol
YWHAZ	Cytosol
ZBED5	Secretory
ZBED6	Nucleus
ZBTB11	Nucleus
ZBTB14	Nucleus
ZBTB17	Nucleus
ZBTB21	Nucleus
ZBTB38	Nucleus
ZBTB4	Nucleus
ZBTB40	Nucleus
ZBTB41	Nucleus
ZBTB48	Nucleus
ZBTB8OS	Cytosol
ZC3H11A	Nucleus
ZC3H8	Nucleus
ZC3HAV1	Secretory
ZC3HC1	Nucleus
ZCCHC10	Nucleus
ZCCHC7	Nucleus
ZCCHC9	Nucleus
ZCRB1	Nucleus
ZDHHC13	Secretory
ZDHHC17	Secretory
ZDHHC18	Secretory
ZDHHC20	Secretory
ZDHHC3	Secretory
ZDHHC5	Secretory
ZDHHC7	Secretory
ZDHHC9	Secretory
ZFAND1	Cytosol
ZFAND5	Cytosol
ZFC3H1	Nucleus
ZFHX3	Nucleus
ZFP62	Nucleus
ZFP64	Nucleus
ZFPL1	Secretory
ZFR	Nucleus
ZFX	Nucleus
ZFYVE1	Cytosol
ZFYVE19	Cytosol
ZFYVE27	Secretory
ZHX1	Nucleus
ZHX2	Nucleus
ZMAT3	Nucleus
ZMPSTE24	Secretory
ZMYM2	Nucleus
ZMYND11	Nucleus
ZNF106	Nucleus
ZNF131	Nucleus
ZNF143	Nucleus
ZNF148	Nucleus
ZNF189	Nucleus
ZNF205	Nucleus
ZNF217	Nucleus
ZNF236	Nucleus
ZNF259	Cytosol
ZNF275	Nucleus
ZNF280C	Nucleus
ZNF292	Nucleus
ZNF302	Nucleus
ZNF318	Nucleus
ZNF326	Nucleus
ZNF346	Nucleus
ZNF362	Nucleus
ZNF384	Nucleus
ZNF484	Nucleus
ZNF510	Nucleus
ZNF511	Cytosol
ZNF512	Nucleus
ZNF512B	Nucleus
ZNF518A	Nucleus
ZNF561	Nucleus
ZNF567	Nucleus
ZNF574	Nucleus
ZNF629	Nucleus
ZNF644	Nucleus
ZNF646	Nucleus
ZNF652	Nucleus
ZNF668	Nucleus
ZNF687	Nucleus
ZNF768	Nucleus
ZNF770	Nucleus
ZNF800	Nucleus
ZNHIT6	Nucleus
ZRANB1	Cytosol
ZRANB3	Nucleus
ZSCAN21	Nucleus
ZWINT	Cytosol
ZYX	Cytosol
ZZEF1	Cytosol
MARS2	Mitochondria
MARCH5	Mitochondria
MARCH6	Secretory
MARCH7	Secretory
MARCH8	Secretory
SEPT5	Cytosol
SEPT8	Cytosol
A2M	Cytosol
A2ML1	Nucleus
A4GALT	Secretory
AADAT	Mitochondria
AAGAB	Cytosol
AAMDC	Cytosol
AAMP	Cytosol
AAR2	Cytosol
AARS2	Mitochondria
AARSD1	Cytosol
AASDH	Cytosol
AASS	Mitochondria
ABCA1	Secretory
ABCA12	Secretory
ABCA7	Secretory
ABCB9	Cytosol
ABCC2	Secretory
ABCE1	Cytosol
ABCF1	Cytosol
ABCF2	Nucleus
ABCF3	Cytosol
ABCG2	Secretory
ABHD10	Mitochondria
ABHD11	Mitochondria
ABHD15	Secretory
ABHD17A	Secretory
ABHD17B	Secretory
ABHD3	Secretory
ABHD4	Cytosol
ABHD5	Secretory
ABI1	Cytosol
ABI2	Cytosol
ABI3BP	Cytosol
ABLIM1	Cytosol
ABLIM2	Nucleus
ABLIM3	Secretory
ABTB1	Cytosol
ABTB2	Cytosol
ACAA1	Secretory
ACAA2	Mitochondria
ACACA	Cytosol
ACAD10	Mitochondria
ACAD11	Secretory
ACAD8	Mitochondria
ACADL	Cytosol
ACADM	Mitochondria
ACADSB	Mitochondria
ACADVL	Mitochondria
ACAP3	Cytosol
ACAT1	Mitochondria
ACBD3	Nucleus
ACCS	Cytosol
ACD	Cytosol
ACE2	Secretory
ACN9	Mitochondria
ACO1	Cytosol
ACO2	Mitochondria
ACOT1	Mitochondria
ACOT13	Mitochondria
ACOT2	Mitochondria
ACOT4	Secretory
ACOT7	Cytosol
ACOT8	Secretory
ACOT9	Mitochondria
ACOX1	Secretory
ACOX3	Secretory
ACP2	Secretory
ACPP	Secretory
ACSF2	Mitochondria
ACSF3	Mitochondria
ACTA1	Secretory
ACTBL2	Cytosol
ACTG1	Cytosol
ACTG2	Cytosol
ACTL6A	Cytosol
ACTN1	Cytosol
ACTN2	Cytosol
ACTN3	Cytosol
ACTN4	Nucleus
ACTR1A	Cytosol
ACTR1B	Cytosol
ACTR2	Cytosol
ACTR3	Cytosol
ACTR3B	Cytosol
ACTR5	Cytosol
ACTR6	Cytosol
ACTR8	Nucleus
ACVR1B	Secretory
ACVR2A	Secretory
ACVR2B	Secretory
ACY1	Cytosol
ADA	Cytosol
ADAL	Cytosol
ADAM17	Secretory
ADAM19	Secretory
ADAM28	Secretory
ADAMTSL3	Secretory
ADAMTSL4	Cytosol
ADAP1	Nucleus
ADAP2	Cytosol
ADAT1	Cytosol
ADCK2	Mitochondria
ADCK5	Mitochondria
ADCY10	Cytosol
ADCY7	Secretory
ADD1	Cytosol
ADD3	Nucleus
ADH7	Cytosol
ADHFE1	Mitochondria
ADIPOR1	Secretory
ADM2	Secretory
ADPGK	Secretory
ADPRH	Cytosol
ADRA1B	Secretory
ADRBK2	Cytosol
ADSS	Cytosol
ADSSL1	Cytosol
AEBP1	Cytosol
AEBP2	Cytosol
AES	Cytosol
AFAP1	Nucleus
AFAP1L2	Cytosol
AFF1	Nucleus
AFM	Cytosol
AFMID	Cytosol
AFTPH	Cytosol
AGA	Secretory
AGAP1	Cytosol
AGAP3	Cytosol
AGBL5	Secretory
AGMAT	Mitochondria
AGO1	Nucleus
AGO3	Nucleus
AGPAT1	Secretory
AGPAT2	Secretory
AGPAT4	Secretory
AGPS	Secretory
AGR2	Nucleus
AGR3	Nucleus
AGT	Cytosol
AGTPBP1	Cytosol
AGTRAP	Secretory
AHI1	Cytosol
AHNAK	Nucleus
AHNAK2	Nucleus
AHR	Cytosol
AHSG	Cytosol
AIDA	Cytosol
AIF1L	Cytosol
AIFM2	Secretory
AIG1	Secretory
AIM1	Nucleus
AIM1L	Cytosol
AIMP1	Nucleus
AIMP2	Nucleus
AK3	Mitochondria
AK4	Mitochondria
AKAP10	Cytosol
AKAP11	Secretory
AKAP13	Cytosol
AKAP7	Cytosol
AKAP8	Nucleus
AKAP9	Cytosol
AKIP1	Mitochondria
AKNA	Cytosol
AKR1B1	Cytosol
AKR1B10	Cytosol
AKR1C2	Cytosol
AKR1C3	Cytosol
AKR7A2	Cytosol
AKT1S1	Cytosol
AKT3	Cytosol
ALAD	Cytosol
ALAS1	Mitochondria
ALB	Cytosol
ALDH16A1	Nucleus
ALDH18A1	Mitochondria
ALDH1A1	Cytosol
ALDH1B1	Mitochondria
ALDH2	Cytosol
ALDH3A1	Cytosol
ALDH3B1	Secretory
ALDH4A1	Mitochondria
ALDH5A1	Mitochondria
ALDH6A1	Mitochondria
ALDH7A1	Cytosol
ALDOC	Cytosol
ALG12	Secretory
ALG13	Cytosol
ALG2	Secretory
ALG8	Secretory
ALKBH1	Cytosol
ALKBH2	Nucleus
ALKBH4	Cytosol
ALKBH5	Nucleus
ALKBH7	Mitochondria
ALMS1	Cytosol
ALOX5AP	Cytosol
ALPK1	Cytosol
ALS2	Cytosol
ALS2CL	Cytosol
ALYREF	Nucleus
AMACR	Secretory
AMBP	Cytosol
AMBRA1	Nucleus
AMD1	Cytosol
AMER1	Secretory
AMMECR1	Cytosol
AMMECR1L	Cytosol
AMN1	Cytosol
AMOT	Nucleus
AMPD3	Cytosol
AMPH	Cytosol
AMZ2	Cytosol
ANAPC1	Cytosol
ANAPC10	Cytosol
ANAPC11	Cytosol
ANAPC13	Cytosol
ANAPC16	Cytosol
ANAPC2	Cytosol
ANAPC4	Cytosol
ANAPC5	Cytosol
ANAPC7	Nucleus
ANG	Cytosol
ANGEL2	Nucleus
