Protein	Localization
MON1B	Cytosol
MON2	Cytosol
MORN2	Cytosol
MPHOSPH9	Cytosol
MPI	Cytosol
MPST	Cytosol
MRFAP1L1	Cytosol
MROH1	Cytosol
MSANTD2	Cytosol
MSRA	Cytosol
MSX2	Cytosol
MTF1	Cytosol
MTHFD1	Cytosol
MTHFR	Cytosol
MTHFS	Cytosol
MTL5	Cytosol
MTMR1	Cytosol
MTMR11	Cytosol
MTMR12	Cytosol
MTMR2	Cytosol
MTMR4	Cytosol
MTOR	Cytosol
MTR	Cytosol
MTRR	Cytosol
MTSS1	Cytosol
MTURN	Cytosol
MVB12A	Cytosol
MVB12B	Cytosol
MVK	Cytosol
MXD1	Cytosol
MXD4	Cytosol
MYCBP	Cytosol
MYH14	Cytosol
MYH9	Cytosol
MYL6B	Cytosol
MYL7	Cytosol
MYL9	Cytosol
MYLK	Cytosol
MYO10	Cytosol
MYO1E	Cytosol
MYO5A	Cytosol
MYO6	Cytosol
MYO9A	Cytosol
MYO9B	Cytosol
MZT1	Cytosol
MZT2A	Cytosol
N4BP1	Cytosol
N4BP2	Cytosol
N6AMT1	Cytosol
NAA15	Cytosol
NAA16	Cytosol
NAA20	Cytosol
NAA25	Cytosol
NAA30	Cytosol
NAA35	Cytosol
NAA50	Cytosol
NACA2	Cytosol
NADK	Cytosol
NAGK	Cytosol
NANP	Cytosol
NAP1L1	Cytosol
NAP1L4	Cytosol
NAPG	Cytosol
NARF	Cytosol
NARFL	Cytosol
NARS	Cytosol
NAT1	Cytosol
NAT6	Cytosol
NAT9	Cytosol
NAV1	Cytosol
NAV2	Cytosol
NBEAL1	Cytosol
NBEAL2	Cytosol
NCALD	Cytosol
NCAPD2	Cytosol
NCAPG	Cytosol
NCAPH	Cytosol
NCCRP1	Cytosol
NCDN	Cytosol
NCK1	Cytosol
NCK2	Cytosol
NCKAP1	Cytosol
NCKAP5L	Cytosol
NCOA1	Cytosol
NCOA4	Cytosol
NDC80	Cytosol
NDE1	Cytosol
NDEL1	Cytosol
NDOR1	Cytosol
NDRG1	Cytosol
NDRG2	Cytosol
NDRG3	Cytosol
NDRG4	Cytosol
NDUFB2	Cytosol
NEBL	Cytosol
NECAB1	Cytosol
NECAP1	Cytosol
NECAP2	Cytosol
NEDD1	Cytosol
NEDD4	Cytosol
NEDD4L	Cytosol
NEK11	Cytosol
NEK6	Cytosol
NEK7	Cytosol
NEK9	Cytosol
NEMF	Cytosol
NES	Cytosol
NETO1	Cytosol
NF1	Cytosol
NFATC1	Cytosol
NFATC3	Cytosol
NFE2L2	Cytosol
NFKBIA	Cytosol
NFKBIB	Cytosol
NFKBIE	Cytosol
NGEF	Cytosol
NGLY1	Cytosol
NHEJ1	Cytosol
NHLRC2	Cytosol
NHSL1	Cytosol
NIF3L1	Cytosol
NIN	Cytosol
NIT1	Cytosol
NIT2	Cytosol
NKIRAS2	Cytosol
NLN	Cytosol
NMD3	Cytosol
NME7	Cytosol
NMI	Cytosol
NMRAL1	Cytosol
NMRK1	Cytosol
NMT1	Cytosol
NMT2	Cytosol
NOB1	Cytosol
NOL3	Cytosol
NOXA1	Cytosol
NPEPPS	Cytosol
NPHP3	Cytosol
NPRL2	Cytosol
NPRL3	Cytosol
NQO1	Cytosol
NQO2	Cytosol
NR1D1	Cytosol
NR1D2	Cytosol
NR2C2AP	Cytosol
NR3C1	Cytosol
NRBF2	Cytosol
NSMF	Cytosol
NT5C	Cytosol
NT5C3B	Cytosol
NT5DC1	Cytosol
NTMT1	Cytosol
NTPCR	Cytosol
NUB1	Cytosol
NUBP1	Cytosol
NUBP2	Cytosol
NUDC	Cytosol
NUDCD1	Cytosol
NUDCD2	Cytosol
NUDCD3	Cytosol
NUDT12	Cytosol
NUDT14	Cytosol
NUDT16	Cytosol
NUDT18	Cytosol
NUDT2	Cytosol
NUDT22	Cytosol
NUDT3	Cytosol
NUDT4	Cytosol
NUDT5	Cytosol
NUDT9	Cytosol
NUF2	Cytosol
NUP214	Cytosol
NUP37	Cytosol
NUP43	Cytosol
NUP62	Cytosol
NUP88	Cytosol
NXN	Cytosol
NYNRIN	Cytosol
OAF	Cytosol
OARD1	Cytosol
OAS3	Cytosol
OAZ2	Cytosol
OBSCN	Cytosol
OBSL1	Cytosol
OCRL	Cytosol
ODC1	Cytosol
OFD1	Cytosol
OGFOD2	Cytosol
OGFRL1	Cytosol
OGT	Cytosol
OLFM2	Cytosol
OPHN1	Cytosol
OPLAH	Cytosol
OPTN	Cytosol
ORAOV1	Cytosol
ORMDL3	Cytosol
OSBP2	Cytosol
OSBPL1A	Cytosol
OSBPL6	Cytosol
OSBPL7	Cytosol
OSCP1	Cytosol
OSER1	Cytosol
OSGEP	Cytosol
OSGIN2	Cytosol
OSTF1	Cytosol
OTUB1	Cytosol
OTUB2	Cytosol
OTUD1	Cytosol
OTUD3	Cytosol
OTUD4	Cytosol
OTUD6B	Cytosol
OVCA2	Cytosol
PA2G4	Cytosol
PAAF1	Cytosol
PACS1	Cytosol
PACSIN1	Cytosol
PACSIN2	Cytosol
PADI2	Cytosol
PAFAH1B1	Cytosol
PAFAH1B3	Cytosol
PAIP1	Cytosol
PAK1	Cytosol
PAK2	Cytosol
PAK3	Cytosol
PAK4	Cytosol
PAK6	Cytosol
PALLD	Cytosol
PAN2	Cytosol
PAN3	Cytosol
PANK1	Cytosol
PANK2	Cytosol
PANK3	Cytosol
PANK4	Cytosol
PARD3	Cytosol
PARG	Cytosol
PARP12	Cytosol
PARP14	Cytosol
PARP4	Cytosol
PARP9	Cytosol
PARPBP	Cytosol
PARVA	Cytosol
PASK	Cytosol
PATL1	Cytosol
PAWR	Cytosol
PBK	Cytosol
PBLD	Cytosol
PCBD1	Cytosol
PCBD2	Cytosol
PCBP1	Cytosol
PCBP2	Cytosol
PCBP3	Cytosol
PCDH9	Cytosol
PCID2	Cytosol
PCMT1	Cytosol
PCMTD1	Cytosol
PCMTD2	Cytosol
PCOLCE	Cytosol
PCP4	Cytosol
PCYT2	Cytosol
PDCD2	Cytosol
PDCD2L	Cytosol
PDCD5	Cytosol
PDCD6	Cytosol
PDCD6IP	Cytosol
PDCL3	Cytosol
PDDC1	Cytosol
PDE4D	Cytosol
PDE6D	Cytosol
PDGFA	Cytosol
PDLIM2	Cytosol
PDLIM5	Cytosol
PDLIM7	Cytosol
PDRG1	Cytosol
PDXDC1	Cytosol
PDXP	Cytosol
PDZD11	Cytosol
PDZK1	Cytosol
PDZRN3	Cytosol
PEA15	Cytosol
PEBP1	Cytosol
PEF1	Cytosol
PELO	Cytosol
PEPD	Cytosol
PEX19	Cytosol
PEX5	Cytosol
PEX7	Cytosol
PFDN4	Cytosol
PFDN5	Cytosol
PFDN6	Cytosol
PFKFB2	Cytosol
PFKFB4	Cytosol
PFKL	Cytosol
PFKM	Cytosol
PFKP	Cytosol
PFN1	Cytosol
PFN2	Cytosol
PGAM1	Cytosol
PGGT1B	Cytosol
PGK1	Cytosol
PGK2	Cytosol
PGLS	Cytosol
PGLYRP2	Cytosol
PGM1	Cytosol
PGM2L1	Cytosol
PGM3	Cytosol
PGM5	Cytosol
PGP	Cytosol
PGPEP1	Cytosol
PGR	Cytosol
PHACTR2	Cytosol
PHACTR4	Cytosol
PHKA1	Cytosol
PHLDA1	Cytosol
PHLDA2	Cytosol
PHLDA3	Cytosol
PHLDB3	Cytosol
PHLPP1	Cytosol
PHLPP2	Cytosol
PHOSPHO2	Cytosol
PHPT1	Cytosol
PHYKPL	Cytosol
PICALM	Cytosol
PIH1D1	Cytosol
PIK3C2A	Cytosol
PIK3C2B	Cytosol
PIK3C3	Cytosol
PIK3CA	Cytosol
PIK3CB	Cytosol
PIK3R3	Cytosol
PIK3R4	Cytosol
PIKFYVE	Cytosol
PIN4	Cytosol
PIP4K2A	Cytosol
PIP4K2B	Cytosol
PIP4K2C	Cytosol
PIR	Cytosol
PITHD1	Cytosol
PITPNA	Cytosol
PITPNC1	Cytosol
PITPNM1	Cytosol
PJA1	Cytosol
PJA2	Cytosol
PKIB	Cytosol
PKIG	Cytosol
PKLR	Cytosol
PKN1	Cytosol
PLA2G16	Cytosol
PLAA	Cytosol
PLCB1	Cytosol
PLCB3	Cytosol
PLCG1	Cytosol
PLCXD3	Cytosol
PLEK2	Cytosol
PLEKHA1	Cytosol
PLEKHA2	Cytosol
PLEKHA8	Cytosol
PLEKHB1	Cytosol
PLEKHF1	Cytosol
PLEKHF2	Cytosol
PLEKHG5	Cytosol
PLEKHH2	Cytosol
PLEKHJ1	Cytosol
PLEKHM2	Cytosol
PLEKHO2	Cytosol
PLEKHS1	Cytosol
PLIN5	Cytosol
PLP1	Cytosol
PLS1	Cytosol
PLS3	Cytosol
PM20D2	Cytosol
PMM1	Cytosol
PMM2	Cytosol
PNMA1	Cytosol
PNMA2	Cytosol
PNP	Cytosol
POC5	Cytosol
POF1B	Cytosol
POLE4	Cytosol
POLI	Cytosol
POLR1C	Cytosol
POLR1D	Cytosol
POLR2H	Cytosol
POLR3K	Cytosol
POMP	Cytosol
PON1	Cytosol
POP7	Cytosol
POT1	Cytosol
POTEI	Cytosol
POTEJ	Cytosol
PPA1	Cytosol
PPCDC	Cytosol
PPCS	Cytosol
PPFIA1	Cytosol
PPFIA3	Cytosol
PPFIBP2	Cytosol
PPIA	Cytosol
PPID	Cytosol
PPIL1	Cytosol
PPIL3	Cytosol
PPIP5K2	Cytosol
PPL	Cytosol
PPM1B	Cytosol
PPM1E	Cytosol
PPM1F	Cytosol
PPP1CA	Cytosol
PPP1CB	Cytosol
PPP1R11	Cytosol
PPP1R12A	Cytosol
PPP1R12B	Cytosol
PPP1R12C	Cytosol
PPP1R13B	Cytosol
PPP1R13L	Cytosol
PPP1R14C	Cytosol
PPP1R2	Cytosol
PPP1R21	Cytosol
PPP1R35	Cytosol
PPP1R37	Cytosol
PPP1R3D	Cytosol
PPP1R7	Cytosol
PPP2CB	Cytosol
PPP2R1A	Cytosol
PPP2R1B	Cytosol
PPP2R2A	Cytosol
PPP2R3A	Cytosol
PPP2R3B	Cytosol
PPP2R4	Cytosol
PPP2R5B	Cytosol
PPP2R5C	Cytosol
PPP3CA	Cytosol
PPP3CC	Cytosol
PPP3R1	Cytosol
PPP4C	Cytosol
PPP5C	Cytosol
PPP6C	Cytosol
PPP6R1	Cytosol
PPP6R2	Cytosol
PPP6R3	Cytosol
PRDM11	Cytosol
PRDX1	Cytosol
PRDX2	Cytosol
PRDX5	Cytosol
PREP	Cytosol
PREPL	Cytosol
PRIMPOL	Cytosol
PRKAB1	Cytosol
PRKAB2	Cytosol
PRKACA	Cytosol
PRKACB	Cytosol
PRKACG	Cytosol
PRKAG2	Cytosol
PRKAR1A	Cytosol
PRKAR1B	Cytosol
PRKAR2A	Cytosol
PRKAR2B	Cytosol
PRKCA	Cytosol
PRKCD	Cytosol
PRKCE	Cytosol
PRKCZ	Cytosol
PRKD3	Cytosol
PRMT10	Cytosol
PRMT2	Cytosol
PRMT3	Cytosol
PRMT5	Cytosol
PRMT7	Cytosol
PRMT8	Cytosol
PROC	Cytosol
PROCR	Cytosol
PROS1	Cytosol
PROSC	Cytosol
PROSER2	Cytosol
PRPS1	Cytosol
PRPS2	Cytosol
PRPSAP1	Cytosol
PRPSAP2	Cytosol
PRR15	Cytosol
PRR15L	Cytosol
PRR5	Cytosol
PRRC1	Cytosol
PRRX2	Cytosol
PRTFDC1	Cytosol
PSD3	Cytosol
PSD4	Cytosol
PSKH1	Cytosol
PSMA1	Cytosol
PSMA5	Cytosol
PSMA7	Cytosol
PSMB1	Cytosol
PSMB10	Cytosol
PSMC1	Cytosol
PSMC6	Cytosol
PSMD10	Cytosol
PSMD4	Cytosol
PSMD5	Cytosol
PSMD6	Cytosol
PSMD9	Cytosol
PSME1	Cytosol
PSME2	Cytosol
PSMF1	Cytosol
PSMG1	Cytosol
PSMG2	Cytosol
PSPH	Cytosol
PSRC1	Cytosol
PSTK	Cytosol
PSTPIP2	Cytosol
PTAR1	Cytosol
PTEN	Cytosol
PTER	Cytosol
PTGR1	Cytosol
PTK6	Cytosol
PTP4A2	Cytosol
PTPN11	Cytosol
PTPN12	Cytosol
PTPN14	Cytosol
PTPN18	Cytosol
PTPN6	Cytosol
PTRHD1	Cytosol
PTS	Cytosol
PTTG1	Cytosol
PXK	Cytosol
PYCRL	Cytosol
PYGB	Cytosol
PYGL	Cytosol
PYGM	Cytosol
PZP	Cytosol
QARS	Cytosol
QPRT	Cytosol
QTRT1	Cytosol
QTRTD1	Cytosol
R3HCC1L	Cytosol
R3HDM1	Cytosol
R3HDM2	Cytosol
R3HDM4	Cytosol
RAB37	Cytosol
RAB3GAP1	Cytosol
RAB3GAP2	Cytosol
RAB3IP	Cytosol
RAB40C	Cytosol
RABEP1	Cytosol
RABEP2	Cytosol
RABEPK	Cytosol
RABIF	Cytosol
RABL5	Cytosol
RABL6	Cytosol
RAC1	Cytosol
RAD51	Cytosol
RAD51C	Cytosol
RAE1	Cytosol
RALBP1	Cytosol
RALGAPA1	Cytosol
RALGAPA2	Cytosol
RALGAPB	Cytosol
RAN	Cytosol
RANBP10	Cytosol
RANBP17	Cytosol
RANBP9	Cytosol
RANGAP1	Cytosol
RAP1GAP2	Cytosol
RAPGEF1	Cytosol
RAPGEF2	Cytosol
RARG	Cytosol
RARS	Cytosol
RASA2	Cytosol
RASAL1	Cytosol
RASAL2	Cytosol
RASGRP1	Cytosol
RASSF1	Cytosol
RASSF7	Cytosol
RB1CC1	Cytosol
RBBP9	Cytosol
RBKS	Cytosol
RBM38	Cytosol
RBP1	Cytosol
RBP4	Cytosol
RBP7	Cytosol
RBPMS	Cytosol
RBX1	Cytosol
RCAN1	Cytosol
RCAN3	Cytosol
RCBTB1	Cytosol
RCCD1	Cytosol
RDX	Cytosol
RELA	Cytosol
REPS1	Cytosol
REPS2	Cytosol
RERG	Cytosol
REXO2	Cytosol
RFK	Cytosol
RFX2	Cytosol
RGL2	Cytosol
RGP1	Cytosol
RGS10	Cytosol
RGS12	Cytosol
RGS3	Cytosol
RHOA	Cytosol
RHOBTB1	Cytosol
RHPN1	Cytosol
RHPN2	Cytosol
RIC8A	Cytosol
RIC8B	Cytosol
RILPL1	Cytosol
RIN1	Cytosol
RIN2	Cytosol
RIN3	Cytosol
RIOK1	Cytosol
RIOK3	Cytosol
RIPK1	Cytosol
RIT1	Cytosol
RLTPR	Cytosol
RMI2	Cytosol
RMND5A	Cytosol
RMND5B	Cytosol
RNASE4	Cytosol
RNASEH2A	Cytosol
RNF123	Cytosol
RNF126	Cytosol
RNF135	Cytosol
RNF14	Cytosol
RNF144B	Cytosol
RNF146	Cytosol
RNF150	Cytosol
RNF166	Cytosol
RNF181	Cytosol
RNF187	Cytosol
RNF213	Cytosol
RNF25	Cytosol
RNF31	Cytosol
RNF34	Cytosol
RNF41	Cytosol
RNF44	Cytosol
RNF7	Cytosol
RNH1	Cytosol
RNLS	Cytosol
RNPEP	Cytosol
RNPEPL1	Cytosol
ROCK1	Cytosol
ROCK2	Cytosol
RPA3-AS1	Cytosol
RPAP1	Cytosol
RPAP2	Cytosol
RPAP3	Cytosol
RPE	Cytosol
RPGR	Cytosol
RPIA	Cytosol
RPS6KA3	Cytosol
RPS6KB1	Cytosol
RPS6KB2	Cytosol
RPS6KC1	Cytosol
RPUSD1	Cytosol
RRAGD	Cytosol
RRM2	Cytosol
RRM2B	Cytosol
RRN3	Cytosol
RRNAD1	Cytosol
RSU1	Cytosol
RTCA	Cytosol
RTL1	Cytosol
RTTN	Cytosol
RUFY1	Cytosol
RUFY3	Cytosol
RUNX2	Cytosol
RUVBL1	Cytosol
RUVBL2	Cytosol
RWDD1	Cytosol
RWDD3	Cytosol
RWDD4	Cytosol
S100A10	Cytosol
S100A11	Cytosol
S100A16	Cytosol
S100A2	Cytosol
S100A4	Cytosol
S100A6	Cytosol
S100A9	Cytosol
SAC3D1	Cytosol
SACS	Cytosol
SAMD11	Cytosol
SAMD12	Cytosol
SAMD9	Cytosol
SAPCD2	Cytosol
SAR1A	Cytosol
SAR1B	Cytosol
SARS	Cytosol
SCIN	Cytosol
SCLT1	Cytosol
SCN7A	Cytosol
SCOC	Cytosol
SCRN2	Cytosol
SCRN3	Cytosol
SCYL2	Cytosol
SDCBP	Cytosol
SDCBP2	Cytosol
SDSL	Cytosol
SEC13	Cytosol
SEC14L1	Cytosol
SEC14L2	Cytosol
SEC23B	Cytosol
SEC24A	Cytosol
SEC24B	Cytosol
SEC24C	Cytosol
SEC31A	Cytosol
SEL1L3	Cytosol
SELENBP1	Cytosol
SEMA6A	Cytosol
SENP8	Cytosol
SEPHS2	Cytosol
SEPSECS	Cytosol
SERF2	Cytosol
SERGEF	Cytosol
SERPINA10	Cytosol
SERPINA4	Cytosol
SERPINA6	Cytosol
SERPINA7	Cytosol
SERPINB1	Cytosol
SERPINB5	Cytosol
SERPINB6	Cytosol
SERPINB9	Cytosol
SERPINC1	Cytosol
SERPIND1	Cytosol
SERPINF1	Cytosol
SERPING1	Cytosol
SESN2	Cytosol
SESTD1	Cytosol
SETD3	Cytosol
SETD4	Cytosol
SETDB1	Cytosol
SFN	Cytosol
SGSM2	Cytosol
SGTB	Cytosol
SH2B1	Cytosol
SH2B2	Cytosol
SH2D3A	Cytosol
SH2D4A	Cytosol
SH3BGR	Cytosol
SH3BGRL	Cytosol
SH3BGRL2	Cytosol
SH3BGRL3	Cytosol
SH3BP2	Cytosol
SH3BP5	Cytosol
SH3BP5L	Cytosol
SH3GL1	Cytosol
SH3GLB1	Cytosol
SH3KBP1	Cytosol
SH3PXD2B	Cytosol
SH3RF1	Cytosol
SH3YL1	Cytosol
SHARPIN	Cytosol
SHB	Cytosol
SHC1	Cytosol
SHCBP1	Cytosol
SHKBP1	Cytosol
SHMT1	Cytosol
SHROOM1	Cytosol
SIAH1	Cytosol
SIAH2	Cytosol
SIK1	Cytosol
SIK2	Cytosol
SIK3	Cytosol
SIKE1	Cytosol
SIPA1	Cytosol
SIRT2	Cytosol
SIRT5	Cytosol
SKA3	Cytosol
SKAP2	Cytosol
SKP1	Cytosol
SLAIN2	Cytosol
SLC7A6OS	Cytosol
SLC9A3R1	Cytosol
SLK	Cytosol
SLPI	Cytosol
SMAD1	Cytosol
SMAD2	Cytosol
SMAD3	Cytosol
SMAD4	Cytosol
SMAD5	Cytosol
SMC2	Cytosol
SMC4	Cytosol
SMCR8	Cytosol
SMG1	Cytosol
SMG5	Cytosol
SMG7	Cytosol
SMG8	Cytosol
SMG9	Cytosol
SMIM8	Cytosol
SMS	Cytosol
SMUG1	Cytosol
SMURF1	Cytosol
SMURF2	Cytosol
SMYD2	Cytosol
SMYD3	Cytosol
SMYD4	Cytosol
SNAPIN	Cytosol
SND1	Cytosol
SNRK	Cytosol
SNRNP25	Cytosol
SNX10	Cytosol
SNX12	Cytosol
SNX15	Cytosol
SNX17	Cytosol
SNX18	Cytosol
SNX24	Cytosol
SNX29	Cytosol
SNX33	Cytosol
SNX8	Cytosol
SNX9	Cytosol
SOCS2	Cytosol
SOCS6	Cytosol
SOD1	Cytosol
SORBS1	Cytosol
SORBS3	Cytosol
SORD	Cytosol
SOS2	Cytosol
SOWAHC	Cytosol
SOX18	Cytosol
SP140L	Cytosol
SPA17	Cytosol
SPAG1	Cytosol
SPAG5	Cytosol
SPAG9	Cytosol
SPAST	Cytosol
SPATA2	Cytosol
SPATA2L	Cytosol
SPATA33	Cytosol
SPC24	Cytosol
SPDL1	Cytosol
SPECC1L	Cytosol
SPEF2	Cytosol
SPG11	Cytosol
SPIN3	Cytosol
SPIRE2	Cytosol
SPR	Cytosol
SPRR3	Cytosol
SPSB2	Cytosol
SPTA1	Cytosol
SRGAP1	Cytosol
SRI	Cytosol
SRM	Cytosol
SRP19	Cytosol
SRP54	Cytosol
SRRD	Cytosol
SRXN1	Cytosol
SSH2	Cytosol
SSH3	Cytosol
SSSCA1	Cytosol
SSU72	Cytosol
STAM	Cytosol
STAM2	Cytosol
STAMBPL1	Cytosol
STAP2	Cytosol
STARD10	Cytosol
STAT2	Cytosol
STAT5B	Cytosol
STIL	Cytosol
STIP1	Cytosol
STK10	Cytosol
STK11	Cytosol
STK17A	Cytosol
STK17B	Cytosol
STK24	Cytosol
STK25	Cytosol
STK32C	Cytosol
STK38	Cytosol
STK38L	Cytosol
STK4	Cytosol
STK40	Cytosol
STMN1	Cytosol
STOX2	Cytosol
STRA13	Cytosol
STRADA	Cytosol
STRAP	Cytosol
STRIP1	Cytosol
STRIP2	Cytosol
STRN3	Cytosol
STUB1	Cytosol
STX1A	Cytosol
STXBP1	Cytosol
STXBP2	Cytosol
STXBP4	Cytosol
STXBP5	Cytosol
STYX	Cytosol
SUFU	Cytosol
SUGT1	Cytosol
SULT1A1	Cytosol
SWAP70	Cytosol
SWSAP1	Cytosol
SYNJ1	Cytosol
SYNJ2	Cytosol
SYNRG	Cytosol
SZRD1	Cytosol
SZT2	Cytosol
TAB1	Cytosol
TAB2	Cytosol
TAB3	Cytosol
TACC3	Cytosol
TAF7	Cytosol
TAF9	Cytosol
TAGLN3	Cytosol
TALDO1	Cytosol
TANC1	Cytosol
TANC2	Cytosol
TANGO2	Cytosol
TANK	Cytosol
TAOK1	Cytosol
TAOK3	Cytosol
TARSL2	Cytosol
TATDN1	Cytosol
TATDN3	Cytosol
TAX1BP3	Cytosol
TBC1D1	Cytosol
TBC1D10B	Cytosol
TBC1D13	Cytosol
TBC1D14	Cytosol
TBC1D15	Cytosol
TBC1D21	Cytosol
TBC1D22A	Cytosol
TBC1D22B	Cytosol
TBC1D23	Cytosol
TBC1D24	Cytosol
TBC1D25	Cytosol
TBC1D4	Cytosol
TBC1D8	Cytosol
TBC1D9	Cytosol
TBCA	Cytosol
TBCC	Cytosol
TBCE	Cytosol
TBCEL	Cytosol
TBCK	Cytosol
TBK1	Cytosol
TBKBP1	Cytosol
TBPL1	Cytosol
TCEANC	Cytosol
TCEB1	Cytosol
TCEB2	Cytosol
TCF4	Cytosol
TCFL5	Cytosol
TCHP	Cytosol
TCP11L1	Cytosol
TDRD7	Cytosol
TECPR1	Cytosol
TECPR2	Cytosol
TEN1	Cytosol
TESK2	Cytosol
TEX30	Cytosol
TEX9	Cytosol
TFDP1	Cytosol
TFE3	Cytosol
TFEB	Cytosol
TFF3	Cytosol
TFG	Cytosol
TGDS	Cytosol
TGFBRAP1	Cytosol
TGM3	Cytosol
TGS1	Cytosol
THADA	Cytosol
THBS4	Cytosol
THG1L	Cytosol
THOC3	Cytosol
THOP1	Cytosol
THTPA	Cytosol
TIFA	Cytosol
TIPRL	Cytosol
TJP2	Cytosol
TJP3	Cytosol
TK1	Cytosol
TKT	Cytosol
TKTL2	Cytosol
TLDC1	Cytosol
TLE2	Cytosol
TLN2	Cytosol
TM2D2	Cytosol
TMA7	Cytosol
TMCO4	Cytosol
TMCO6	Cytosol
TMED8	Cytosol
TMOD1	Cytosol
TMOD2	Cytosol
TMOD3	Cytosol
TMSB10	Cytosol
TMSB4X	Cytosol
TNFAIP1	Cytosol
TNFAIP2	Cytosol
TNFAIP8	Cytosol
TNIK	Cytosol
TNIP2	Cytosol
TNK1	Cytosol
TNK2	Cytosol
TNKS	Cytosol
TNKS1BP1	Cytosol
TNKS2	Cytosol
TNPO1	Cytosol
TNPO2	Cytosol
TNPO3	Cytosol
TNRC6B	Cytosol
TNRC6C	Cytosol
TNS3	Cytosol
TOB1	Cytosol
TOM1	Cytosol
TOM1L1	Cytosol
TOM1L2	Cytosol
TOMM34	Cytosol
TP53BP2	Cytosol
TP53I3	Cytosol
TPD52L1	Cytosol
TPI1	Cytosol
TPK1	Cytosol
TPM2	Cytosol
TPMT	Cytosol
TPPP	Cytosol
TPPP3	Cytosol
TPRKB	Cytosol
TRADD	Cytosol
TRAF2	Cytosol
TRAF3	Cytosol
TRAF3IP1	Cytosol
TRAF3IP2	Cytosol
TRAF4	Cytosol
TRAF5	Cytosol
TRAF6	Cytosol
TRAF7	Cytosol
TRAFD1	Cytosol
TRAK2	Cytosol
TRAPPC1	Cytosol
TRAPPC10	Cytosol
TRAPPC12	Cytosol
TRAPPC13	Cytosol
TRAPPC5	Cytosol
TRAPPC6A	Cytosol
TRAPPC6B	Cytosol
TRIM16L	Cytosol
TRIM21	Cytosol
TRIM23	Cytosol
TRIM25	Cytosol
TRIM3	Cytosol
TRIM36	Cytosol
TRIM37	Cytosol
TRIM5	Cytosol
TRIM59	Cytosol
TRIM62	Cytosol
TRIOBP	Cytosol
TRIP10	Cytosol
TRIP13	Cytosol
TRIP4	Cytosol
TRMT11	Cytosol
TRMT112	Cytosol
TRMT44	Cytosol
TRNT1	Cytosol
TROAP	Cytosol
TROVE2	Cytosol
TSC1	Cytosol
TSC22D1	Cytosol
TSC22D3	Cytosol
TSC22D4	Cytosol
TSN	Cytosol
TSPYL2	Cytosol
TSPYL4	Cytosol
TSR2	Cytosol
TSR3	Cytosol
TSSC1	Cytosol
TSTD1	Cytosol
TSTD2	Cytosol
TTC1	Cytosol
TTC21B	Cytosol
TTC28	Cytosol
TTC30A	Cytosol
TTC30B	Cytosol
TTC38	Cytosol
TTC39A	Cytosol
TTC39B	Cytosol
TTC39C	Cytosol
TTC4	Cytosol
TTC5	Cytosol
TTC9	Cytosol
TTK	Cytosol
TTL	Cytosol
TTLL12	Cytosol
TTPAL	Cytosol
TUBAL3	Cytosol
TUBB	Cytosol
TUBB1	Cytosol
TUBB2A	Cytosol
TUBB6	Cytosol
TUBB8	Cytosol
TUBD1	Cytosol
TUBGCP3	Cytosol
TUFT1	Cytosol
TULP4	Cytosol
TUSC2	Cytosol
TWF1	Cytosol
TWF2	Cytosol
TXN	Cytosol
TXNDC17	Cytosol
TXNDC9	Cytosol
TXNL1	Cytosol
TXNRD1	Cytosol
TXNRD3	Cytosol
TYMS	Cytosol
TYW3	Cytosol
TYW5	Cytosol
UACA	Cytosol
UAP1	Cytosol
UAP1L1	Cytosol
UBA3	Cytosol
UBA5	Cytosol
UBA6	Cytosol
UBAC1	Cytosol
UBALD1	Cytosol
UBALD2	Cytosol
UBAP1	Cytosol
UBAP2L	Cytosol
UBE2B	Cytosol
UBE2C	Cytosol
UBE2D3	Cytosol
UBE2D4	Cytosol
UBE2E1	Cytosol
UBE2E3	Cytosol
UBE2F	Cytosol
UBE2H	Cytosol
UBE2I	Cytosol
UBE2K	Cytosol
UBE2L6	Cytosol
UBE2M	Cytosol
UBE2N	Cytosol
UBE2Q2	Cytosol
UBE2R2	Cytosol
UBE2S	Cytosol
UBE2V2	Cytosol
UBE2Z	Cytosol
UBE3C	Cytosol
UBE3D	Cytosol
UBE4B	Cytosol
UBL4A	Cytosol
UBL5	Cytosol
UBP1	Cytosol
UBQLN1	Cytosol
UBQLN2	Cytosol
UBQLN4	Cytosol
UBR1	Cytosol
UBR2	Cytosol
UBR3	Cytosol
UBXN1	Cytosol
UBXN2A	Cytosol
UBXN2B	Cytosol
UBXN6	Cytosol
UCHL5	Cytosol
UCK1	Cytosol
UCK2	Cytosol
UCKL1	Cytosol
UEVLD	Cytosol
UFC1	Cytosol
UFM1	Cytosol
UFSP1	Cytosol
UGT2B28	Cytosol
UHRF1BP1L	Cytosol
ULK1	Cytosol
UMPS	Cytosol
UNC119	Cytosol
UNC119B	Cytosol
UNC13B	Cytosol
UNC13D	Cytosol
UNC45A	Cytosol
UNKL	Cytosol
UPF2	Cytosol
UPRT	Cytosol
URM1	Cytosol
UROS	Cytosol
USO1	Cytosol
USP13	Cytosol
USP14	Cytosol
USP15	Cytosol
USP16	Cytosol
USP18	Cytosol
USP19	Cytosol
USP25	Cytosol
USP27X	Cytosol
USP34	Cytosol
USP35	Cytosol
USP38	Cytosol
USP4	Cytosol
USP53	Cytosol
