Protein	Localization
FOXD4L6	Nucleus
FOXE1	Nucleus
FOXE3	Nucleus
FOXF1	Nucleus
FOXF2	Nucleus
FOXG1	Nucleus
FOXH1	Nucleus
FOXI1	Nucleus
FOXI2	Nucleus
FOXI3	Nucleus
FOXJ1	Nucleus
FOXJ2	Nucleus
FOXJ3	Nucleus
FOXK1	Nucleus
FOXK2	Nucleus
FOXL1	Nucleus
FOXL2	Nucleus
FOXM1	Nucleus
FOXN1	Nucleus
FOXN2	Nucleus
FOXN3	Nucleus
FOXN4	Nucleus
FOXP1	Nucleus
FOXP2	Nucleus
FOXP4	Nucleus
FOXQ1	Nucleus
FOXR1	Nucleus
FOXR2	Nucleus
FOXRED1	Mitochondria
FOXRED2	Secretory
FOXS1	Nucleus
FPGT	Cytosol
FPR1	Secretory
FPR2	Secretory
FPR3	Secretory
FRA10AC1	Nucleus
FRAS1	Secretory
FRAT1	Cytosol
FRAT2	Cytosol
FREM2	Secretory
FRG2	Nucleus
FRG2B	Nucleus
FRG2C	Nucleus
FRMD1	Cytosol
FRMD4A	Cytosol
FRMD4B	Cytosol
FRMD7	Cytosol
FRMD8	Cytosol
FRMD8P1	Cytosol
FRMPD3	Cytosol
FRMPD4	Cytosol
FRS3	Secretory
FRYL	Cytosol
FSBP	Nucleus
FSCN1	Cytosol
FSCN2	Cytosol
FSCN3	Cytosol
FSHR	Secretory
FSIP2	Mitochondria
FTMT	Mitochondria
FTO	Nucleus
FTSJ1	Cytosol
FTSJ2	Mitochondria
FTSJ3	Nucleus
FUBP1	Nucleus
FUBP3	Nucleus
FUCA1	Secretory
FUK	Cytosol
FUNDC1	Mitochondria
FUOM	Cytosol
FUS	Nucleus
FUT1	Secretory
FUT10	Secretory
FUT11	Secretory
FUT2	Secretory
FUT3	Secretory
FUT4	Secretory
FUT5	Secretory
FUT6	Secretory
FUT7	Secretory
FUT8	Secretory
FUT9	Secretory
FUZ	Cytosol
FXR1	Cytosol
FXR2	Cytosol
FXYD4	Secretory
FXYD5	Secretory
FXYD6	Secretory
FXYD7	Secretory
FYTTD1	Nucleus
FZD1	Secretory
FZD10	Secretory
FZD2	Secretory
FZD4	Secretory
FZD7	Secretory
FZD8	Secretory
FZD9	Secretory
G0S2	Mitochondria
G3BP2	Cytosol
G6PC	Secretory
G6PC2	Secretory
G6PC3	Secretory
GAA	Secretory
GAB1	Cytosol
GABPA	Nucleus
GABPB1	Nucleus
GABPB2	Nucleus
GADD45A	Nucleus
GADL1	Cytosol
GAL3ST1	Secretory
GAL3ST2	Secretory
GAL3ST3	Secretory
GAL3ST4	Secretory
GALC	Secretory
GALE	Cytosol
GALK2	Cytosol
GALM	Cytosol
GALNS	Secretory
GALNT10	Secretory
GALNT11	Secretory
GALNT12	Secretory
GALNT13	Secretory
GALNT14	Secretory
GALNT15	Secretory
GALNT16	Secretory
GALNT18	Secretory
GALNT3	Secretory
GALNT4	Secretory
GALNT5	Secretory
GALNT6	Secretory
GALNT7	Secretory
GALNT8	Secretory
GALNT9	Secretory
GALNTL5	Secretory
GALNTL6	Secretory
GALR1	Secretory
GALR2	Secretory
GALR3	Secretory
GAN	Cytosol
GAPDHS	Cytosol
GAPT	Secretory
GAPVD1	Secretory
GAREM	Secretory
GART	Cytosol
GAS1	Secretory
GAS2L1	Cytosol
GAS2L2	Cytosol
GAS2L3	Cytosol
GAS7	Cytosol
GATA1	Nucleus
GATA2	Nucleus
GATA3	Nucleus
GATA4	Nucleus
GATA5	Nucleus
GATA6	Nucleus
GATAD1	Nucleus
GATAD2A	Nucleus
GATAD2B	Nucleus
GATB	Mitochondria
GATC	Mitochondria
GATM	Mitochondria
GBA3	Cytosol
GBE1	Cytosol
GBGT1	Secretory
GBX1	Nucleus
GBX2	Nucleus
GCC2	Secretory
GCDH	Mitochondria
GCFC2	Nucleus
GCGR	Secretory
GCLC	Cytosol
GCLM	Cytosol
GCM1	Nucleus
GCM2	Nucleus
GCNT1	Secretory
GCNT2	Secretory
GCNT3	Secretory
GCNT4	Secretory
GCNT6	Secretory
GCNT7	Secretory
GCSH	Mitochondria
GDA	Cytosol
GDAP1L1	Cytosol
GDAP2	Secretory
GDF5OS	Mitochondria
GDPGP1	Cytosol
GEN1	Nucleus
GET4	Cytosol
GFAP	Cytosol
GFI1B	Nucleus
GFM1	Mitochondria
GFM2	Mitochondria
GFPT1	Cytosol
GFPT2	Cytosol
GFRA1	Secretory
GFRA2	Secretory
GFRA3	Secretory
GFRAL	Secretory
GFY	Secretory
GGA1	Secretory
GGA2	Secretory
GGA3	Secretory
GGCT	Cytosol
GGCX	Secretory
GGPS1	Cytosol
GGT1	Secretory
GGT3P	Secretory
GGT5	Secretory
GGT6	Secretory
GGT7	Secretory
GGTA1P	Secretory
GGTLC1	Secretory
GGTLC2	Secretory
GGTLC3	Secretory
GHITM	Mitochondria
GHRHR	Secretory
GHSR	Secretory
GID8	Nucleus
GIMAP4	Cytosol
GIMAP6	Cytosol
GIMAP7	Cytosol
GINS1	Nucleus
GINS2	Nucleus
GINS3	Nucleus
GIPC2	Cytosol
GIPR	Secretory
GJA10	Secretory
GJA8	Secretory
GJB1	Secretory
GJD2	Secretory
GJD3	Secretory
GK2	Mitochondria
GK3P	Mitochondria
GK5	Cytosol
GKAP1	Secretory
GLA	Secretory
GLCCI1	Cytosol
GLCE	Secretory
GLDC	Mitochondria
GLG1	Secretory
GLI4	Nucleus
GLIPR2	Secretory
GLIS1	Nucleus
GLIS3	Nucleus
GLO1	Cytosol
GLOD4	Mitochondria
GLP1R	Secretory
GLP2R	Secretory
GLRX	Cytosol
GLRX5	Mitochondria
GLS2	Mitochondria
GLT8D1	Secretory
GLT8D2	Secretory
GLTP	Cytosol
GLTPD2	Cytosol
GLTSCR2	Nucleus
GLUD1	Mitochondria
GLUD2	Mitochondria
GLYAT	Mitochondria
GLYATL1	Mitochondria
GLYATL2	Secretory
GLYATL3	Mitochondria
GLYCAM1	Secretory
GLYR1	Nucleus
GM2A	Secretory
GMCL1	Nucleus
GMCL1P1	Nucleus
GMDS	Cytosol
GMIP	Cytosol
GML	Secretory
GMNC	Nucleus
GMPPA	Cytosol
GMPPB	Cytosol
GMPR	Cytosol
GMPR2	Cytosol
GMPS	Cytosol
GNA14	Secretory
GNAL	Secretory
GNAO1	Secretory
GNAT3	Cytosol
GNE	Cytosol
GNG10	Secretory
GNG11	Secretory
GNG2	Secretory
GNG4	Secretory
GNG5	Secretory
GNG7	Secretory
GNG8	Secretory
GNGT2	Secretory
GNL2	Nucleus
GNL3	Nucleus
GNL3L	Nucleus
GNMT	Cytosol
GNN	Cytosol
GNPDA1	Cytosol
GNPDA2	Cytosol
GNPNAT1	Secretory
GNPTAB	Secretory
GNPTG	Secretory
GNRHR	Secretory
GNRHR2	Secretory
GNS	Secretory
GOLGA1	Secretory
GOLGA2P5	Secretory
GOLGA5	Secretory
GOLGA6A	Secretory
GOLGA6B	Secretory
GOLGA6C	Secretory
GOLGA6D	Secretory
GOLGA6L10	Secretory
GOLGA6L19	Secretory
GOLGA6L2	Secretory
GOLGA6L3	Secretory
GOLGA6L4	Secretory
GOLGA6L9	Secretory
GOLGA7	Secretory
GOLGA7B	Secretory
GOLGA8A	Secretory
GOLGA8B	Secretory
GOLGA8CP	Secretory
GOLGA8DP	Secretory
GOLGA8F	Secretory
GOLGA8H	Secretory
GOLGA8I	Secretory
GOLGA8J	Secretory
GOLGA8K	Secretory
GOLGA8M	Secretory
GOLGA8N	Secretory
GOLGA8O	Secretory
GOLGA8R	Secretory
GOLGB1	Secretory
GOLPH3L	Secretory
GOLT1A	Secretory
GOLT1B	Secretory
GON4L	Nucleus
GORASP2	Secretory
GOSR1	Secretory
GOSR2	Secretory
GOT1	Cytosol
GOT1L1	Cytosol
GP1BB	Secretory
GP2	Secretory
GP5	Secretory
GP6	Secretory
GP9	Secretory
GPAA1	Secretory
GPAM	Mitochondria
GPAT2	Mitochondria
GPATCH2	Nucleus
GPBAR1	Secretory
GPBP1L1	Nucleus
GPCPD1	Cytosol
GPD1	Cytosol
GPD2	Mitochondria
GPIHBP1	Secretory
GPKOW	Nucleus
GPM6B	Secretory
GPNMB	Secretory
GPR1	Secretory
GPR101	Secretory
GPR107	Secretory
GPR116	Secretory
GPR119	Secretory
GPR12	Secretory
GPR124	Secretory
GPR125	Secretory
GPR126	Secretory
GPR132	Secretory
GPR133	Secretory
GPR135	Secretory
GPR137B	Secretory
GPR139	Secretory
GPR141	Secretory
GPR142	Secretory
GPR146	Secretory
GPR148	Secretory
GPR149	Secretory
GPR15	Secretory
GPR150	Secretory
GPR151	Secretory
GPR152	Secretory
GPR153	Secretory
GPR156	Secretory
GPR157	Secretory
GPR158	Secretory
GPR160	Secretory
GPR162	Secretory
GPR17	Secretory
GPR171	Secretory
GPR173	Secretory
GPR174	Secretory
GPR176	Secretory
GPR179	Secretory
GPR18	Secretory
GPR182	Secretory
GPR183	Secretory
GPR19	Secretory
GPR20	Secretory
GPR21	Secretory
GPR22	Secretory
GPR25	Secretory
GPR26	Secretory
GPR27	Secretory
GPR3	Secretory
GPR31	Secretory
GPR32	Secretory
GPR32P1	Secretory
GPR33	Secretory
GPR34	Secretory
GPR35	Secretory
GPR37L1	Secretory
GPR39	Secretory
GPR4	Secretory
GPR42	Secretory
GPR45	Secretory
GPR50	Secretory
GPR52	Secretory
GPR55	Secretory
GPR6	Secretory
GPR61	Secretory
GPR62	Secretory
GPR63	Secretory
GPR64	Secretory
GPR65	Secretory
GPR68	Secretory
GPR75	Secretory
GPR78	Secretory
GPR82	Secretory
GPR83	Secretory
GPR84	Secretory
GPR87	Secretory
GPR88	Secretory
GPR89A	Secretory
GPR89B	Secretory
GPR97	Secretory
GPR98	Secretory
GPRASP1	Cytosol
GPRASP2	Cytosol
GPRC5D	Secretory
GPRC6A	Secretory
GPS2	Nucleus
GPSM3	Cytosol
GPT	Cytosol
GPT2	Mitochondria
GPX1	Cytosol
GPX2	Cytosol
GPX7	Secretory
GPX8	Secretory
GRAMD3	Cytosol
GRAMD4	Mitochondria
GRAP	Cytosol
GRHL1	Nucleus
GRHL3	Nucleus
GRIPAP1	Secretory
GRM1	Secretory
GRM3	Secretory
GRM4	Secretory
GRM5	Secretory
GRM7	Secretory
GRM8	Secretory
GRPEL1	Mitochondria
GRPEL2	Mitochondria
GRPR	Secretory
GRWD1	Nucleus
GRXCR1	Cytosol
GRXCR2	Cytosol
GSAP	Secretory
GSC	Nucleus
GSC2	Nucleus
GSDMB	Cytosol
GSDMC	Cytosol
GSDMD	Nucleus
GSG1	Secretory
GSKIP	Cytosol
GSPT1	Cytosol
GSPT2	Cytosol
GSS	Cytosol
GSTA1	Cytosol
GSTA2	Cytosol
GSTA3	Cytosol
GSTA4	Cytosol
GSTA5	Cytosol
GSTCD	Cytosol
GSTK1	Secretory
GSTM1	Cytosol
GSTM2	Cytosol
GSTM3	Cytosol
GSTM4	Cytosol
GSTM5	Cytosol
GSTO1	Cytosol
GSTO2	Cytosol
GSTT1	Cytosol
GSTT2	Cytosol
GSTT2B	Cytosol
GSTZ1	Cytosol
GSX1	Nucleus
GSX2	Nucleus
GTF2A1	Nucleus
GTF2A1L	Cytosol
GTF2A2	Nucleus
GTF2B	Nucleus
GTF2E1	Nucleus
GTF2E2	Nucleus
GTF2F1	Nucleus
GTF2F2	Nucleus
GTF2H1	Nucleus
GTF2H2	Nucleus
GTF2H2C	Nucleus
GTF2H3	Nucleus
GTF2H4	Nucleus
GTF2H5	Nucleus
GTF2IRD1	Nucleus
GTF2IRD2	Nucleus
GTF2IRD2B	Nucleus
GTF3A	Nucleus
GTF3C1	Nucleus
GTF3C2	Nucleus
GTF3C3	Nucleus
GTF3C4	Nucleus
GTF3C5	Nucleus
GTF3C6	Nucleus
GTPBP1	Cytosol
GTPBP3	Mitochondria
GTPBP4	Nucleus
GTPBP6	Cytosol
GTPBP8	Mitochondria
GTSE1	Cytosol
GTSF1	Cytosol
GUCA1B	Secretory
GUCY1A2	Cytosol
GUCY1A3	Cytosol
GUCY1B2	Cytosol
GUCY1B3	Cytosol
GUF1	Mitochondria
GUK1	Cytosol
GULP1	Cytosol
GUSB	Secretory
GXYLT1	Secretory
GYLTL1B	Secretory
GYPA	Secretory
GYPB	Secretory
GYPC	Secretory
GYPE	Secretory
GYS2	Cytosol
H1FNT	Nucleus
H1FX	Nucleus
H2AFB1	Nucleus
H2AFB2	Nucleus
H2AFJ	Nucleus
H2AFV	Nucleus
H2AFX	Nucleus
H2AFY	Nucleus
H2AFY2	Nucleus
H2AFZ	Nucleus
H2BFM	Nucleus
H2BFS	Nucleus
H2BFWT	Nucleus
H3F3A	Nucleus
H3F3C	Nucleus
H6PD	Secretory
HAAO	Cytosol
HACL1	Secretory
HADH	Mitochondria
HADHA	Mitochondria
HAL	Cytosol
HAND1	Nucleus
HAND2	Nucleus
HAO1	Secretory
HAO2	Secretory
HARS	Cytosol
HARS2	Mitochondria
HBD	Cytosol
HBE1	Cytosol
HBG1	Cytosol
HBG2	Cytosol
HBP1	Nucleus
HCAR1	Secretory
HCAR2	Secretory
HCAR3	Secretory
HCCS	Mitochondria
HCN1	Secretory
HCN2	Secretory
HCN3	Secretory
HCN4	Secretory
HCRTR1	Secretory
HCRTR2	Secretory
HCST	Secretory
HDAC1	Nucleus
HDAC11	Nucleus
HDAC9	Nucleus
HDC	Cytosol
HDDC2	Mitochondria
HDGFRP2	Nucleus
HDGFRP3	Nucleus
HDHD1	Cytosol
HDHD3	Mitochondria
HDX	Nucleus
HEATR1	Nucleus
HEBP1	Cytosol
HECW1	Cytosol
HECW2	Cytosol
HELLS	Nucleus
HELQ	Nucleus
HELT	Nucleus
HELZ	Nucleus
HELZ2	Nucleus
HEMGN	Nucleus
HEMK1	Mitochondria
HEPN1	Cytosol
HERC4	Cytosol
HERC6	Cytosol
HERPUD1	Secretory
HERVK_113	Secretory
HES1	Nucleus
HES2	Nucleus
HES3	Nucleus
HES4	Nucleus
HES5	Nucleus
HES6	Nucleus
HES7	Nucleus
HESX1	Nucleus
HEXA	Secretory
HEXB	Secretory
HEXIM2	Nucleus
HEY1	Nucleus
HEY2	Nucleus
HEYL	Nucleus
HFE	Secretory
HFE2	Secretory
HGD	Cytosol
HGSNAT	Secretory
HHAT	Secretory
HHATL	Secretory
HHEX	Nucleus
HIBADH	Mitochondria
HIBCH	Mitochondria
HIC1	Nucleus
HIC2	Nucleus
HIGD1A	Mitochondria
HIGD2A	Mitochondria
HILS1	Nucleus
HINFP	Nucleus
HINT2	Mitochondria
HIPK4	Cytosol
HIRIP3	Nucleus
HIST1H1A	Nucleus
HIST1H1B	Nucleus
HIST1H1C	Nucleus
HIST1H1D	Nucleus
HIST1H1E	Nucleus
HIST1H1T	Nucleus
HIST1H2AA	Nucleus
HIST1H2AB	Nucleus
HIST1H2AC	Nucleus
HIST1H2AD	Nucleus
HIST1H2AG	Nucleus
HIST1H2AH	Nucleus
HIST1H2AJ	Nucleus
HIST1H2BA	Nucleus
HIST1H2BB	Nucleus
HIST1H2BC	Nucleus
HIST1H2BD	Nucleus
HIST1H2BH	Nucleus
HIST1H2BJ	Nucleus
HIST1H2BK	Nucleus
HIST1H2BL	Nucleus
HIST1H2BM	Nucleus
HIST1H2BN	Nucleus
HIST1H2BO	Nucleus
HIST1H3A	Nucleus
HIST1H4A	Nucleus
HIST1H4G	Nucleus
HIST2H2AA3	Nucleus
HIST2H2AB	Nucleus
HIST2H2AC	Nucleus
HIST2H2BC	Nucleus
HIST2H2BD	Nucleus
HIST2H2BE	Nucleus
HIST2H2BF	Nucleus
HIST2H3A	Nucleus
HIST3H2A	Nucleus
HIST3H2BB	Nucleus
HIST3H3	Nucleus
HIVEP2	Nucleus
HK1	Mitochondria
HK2	Mitochondria
HKDC1	Cytosol
HKR1	Nucleus
HLA-DMB	Secretory
HLA-DOA	Secretory
HLA-DOB	Secretory
HLA-H	Secretory
HLF	Nucleus
HLX	Nucleus
HMBS	Cytosol
HMG20A	Nucleus
HMG20B	Nucleus
HMGA1	Nucleus
HMGA2	Nucleus
HMGB1P1	Nucleus
HMGB4	Nucleus
HMGCR	Secretory
HMGCS1	Cytosol
HMGCS2	Mitochondria
HMGN3	Nucleus
HMGN4	Nucleus
HMGN5	Nucleus
HMGXB3	Nucleus
HMGXB4	Nucleus
HMOX2	Secretory
HMX1	Nucleus
HMX2	Nucleus
HMX3	Nucleus
HN1	Nucleus
HNF1A	Nucleus
HNF1B	Nucleus
HNF4A	Nucleus
HNF4G	Nucleus
HNMT	Cytosol
HNRNPA0	Nucleus
HNRNPA3	Nucleus
HNRNPC	Nucleus
HNRNPCL1	Nucleus
HNRNPF	Nucleus
HNRNPH1	Nucleus
HNRNPH2	Nucleus
HNRNPH3	Nucleus
HNRNPLL	Nucleus
HNRNPM	Nucleus
HNRNPUL1	Nucleus
HNRNPUL2	Nucleus
HOGA1	Mitochondria
HOMEZ	Nucleus
HOOK1	Cytosol
HOOK2	Cytosol
HOXA1	Nucleus
HOXA10	Nucleus
HOXA11	Nucleus
HOXA13	Nucleus
HOXA2	Nucleus
HOXA3	Nucleus
HOXA4	Nucleus
HOXA5	Nucleus
HOXA6	Nucleus
HOXA7	Nucleus
HOXA9	Nucleus
HOXB1	Nucleus
HOXB13	Nucleus
HOXB2	Nucleus
HOXB3	Nucleus
HOXB4	Nucleus
HOXB5	Nucleus
HOXB6	Nucleus
HOXB7	Nucleus
HOXB8	Nucleus
HOXB9	Nucleus
HOXC10	Nucleus
HOXC11	Nucleus
HOXC12	Nucleus
HOXC13	Nucleus
HOXC4	Nucleus
HOXC5	Nucleus
HOXC6	Nucleus
HOXC8	Nucleus
HOXC9	Nucleus
HOXD1	Nucleus
HOXD10	Nucleus
HOXD11	Nucleus
HOXD12	Nucleus
HOXD13	Nucleus
HOXD3	Nucleus
HOXD4	Nucleus
HOXD8	Nucleus
HOXD9	Nucleus
HP1BP3	Nucleus
HPD	Cytosol
HPGD	Cytosol
HPGDS	Cytosol
HPN	Secretory
HPRT1	Cytosol
HPS3	Cytosol
HPS5	Cytosol
HR	Nucleus
HRH1	Secretory
HRH2	Secretory
HRH3	Secretory
HRH4	Secretory
HRK	Mitochondria
HS2ST1	Secretory
HS3ST1	Secretory
HS3ST2	Secretory
HS3ST3A1	Secretory
HS3ST3B1	Secretory
HS3ST4	Secretory
HS3ST5	Secretory
HS3ST6	Secretory
HSBP1	Nucleus
HSD11B1	Secretory
HSD11B2	Secretory
HSD17B1	Cytosol
HSD17B10	Mitochondria
HSD17B12	Secretory
HSD17B14	Cytosol
HSD17B2	Secretory
HSD17B3	Secretory
HSD17B4	Secretory
HSD17B7	Secretory
HSD17B8	Mitochondria
HSD3B7	Secretory
HSDL1	Mitochondria
HSDL2	Secretory
HSF2BP	Cytosol
HSF4	Nucleus
HSF5	Nucleus
HSMCR30	Nucleus
HSP90AA2	Cytosol
HSP90AA4P	Cytosol
HSP90AA5P	Cytosol
HSP90AB2P	Cytosol
HSP90AB3P	Cytosol
HSP90AB4P	Cytosol
HSPA13	Secretory
HSPA14	Cytosol
HSPA1A	Cytosol
HSPA4	Cytosol
HSPA6	Cytosol
HSPB11	Cytosol
HSPBAP1	Cytosol
HSPD1	Mitochondria
HSPE1	Mitochondria
HSPH1	Cytosol
HTATSF1	Nucleus
HTR1A	Secretory
HTR1B	Secretory
HTR1D	Secretory
HTR1E	Secretory
HTR1F	Secretory
HTR2C	Secretory
HTR3C	Secretory
HTR3D	Secretory
HTR3E	Secretory
HTR4	Secretory
HTR5A	Secretory
HTR6	Secretory
HTR7	Secretory
HUNK	Cytosol
HUS1B	Nucleus
HVCN1	Secretory
HYAL2	Secretory
HYDIN	Cytosol
HYKK	Cytosol
HYLS1	Cytosol
HYOU1	Secretory
HYPM	Nucleus
IARS	Cytosol
IARS2	Mitochondria
IBA57	Mitochondria
ICAM2	Secretory
ICAM3	Secretory
ICAM5	Secretory
ICMT	Secretory
ICOSLG	Secretory
ICT1	Mitochondria
ID3	Nucleus
ID4	Nucleus
IDH2	Mitochondria
IDH3A	Mitochondria
IDH3B	Mitochondria
IDH3G	Mitochondria
IDI1	Secretory
IDI2	Secretory
IDO1	Cytosol
IDO2	Cytosol
IDS	Secretory
IDUA	Secretory
IER3IP1	Secretory
IFFO1	Cytosol
IFFO2	Cytosol
IFI27	Mitochondria
IFI35	Nucleus
IFI44	Cytosol
IFI44L	Cytosol
IFIT1	Cytosol
IFITM1	Secretory
IFITM10	Secretory
IFITM2	Secretory
IFITM5	Secretory
IFNGR1	Secretory
IFRD2	Nucleus
IFT122	Cytosol
IFT140	Cytosol
IFT172	Cytosol
IFT22	Cytosol
IFT27	Cytosol
IFT43	Cytosol
IFT46	Cytosol
IFT52	Cytosol
IFT57	Cytosol
IFT80	Cytosol
IFT81	Cytosol
IFT88	Cytosol
IGBP1	Cytosol
IGDCC3	Secretory
IGDCC4	Secretory
IGF1R	Secretory
IGFBP6	Secretory
IGFLR1	Secretory
IGFN1	Nucleus
IGHD	Secretory
IGHV1OR21-1	Secretory
IGHV4OR15-8	Secretory
IGLL1	Secretory
IGLL5	Secretory
IGSF11	Secretory
IGSF6	Secretory
IGSF8	Secretory
IGSF9B	Secretory
IK	Nucleus
IKBIP	Secretory
IKZF2	Nucleus
IKZF4	Nucleus
IKZF5	Nucleus
IL10RA	Secretory
IL10RB	Secretory
IL11RA	Secretory
IL12RB1	Secretory
IL12RB2	Secretory
IL13RA1	Secretory
IL17RC	Secretory
IL17REL	Secretory
IL18R1	Secretory
IL1RL2	Secretory
IL20RA	Secretory
IL20RB	Secretory
IL22RA1	Secretory
IL23R	Secretory
IL26	Cytosol
IL27RA	Secretory
IL2RA	Secretory
IL2RB	Secretory
IL2RG	Secretory
IL31RA	Secretory
IL3RA	Secretory
IL4I1	Secretory
ILDR2	Secretory
ILKAP	Cytosol
IMMP1L	Mitochondria
IMMP2L	Mitochondria
IMMT	Mitochondria
IMP3	Nucleus
IMP4	Nucleus
IMPA1	Cytosol
IMPA2	Cytosol
IMPACT	Cytosol
IMPAD1	Secretory
IMUP	Nucleus
INCA1	Nucleus
ING1	Nucleus
ING3	Nucleus
ING4	Nucleus
ING5	Nucleus
INIP	Nucleus
INMT	Cytosol
INO80B	Nucleus
INO80C	Nucleus
INO80D	Nucleus
INO80E	Nucleus
INPP1	Cytosol
INPP4A	Cytosol
INPP4B	Cytosol
INPP5A	Secretory
INPP5F	Secretory
INPP5K	Secretory
INSC	Cytosol
INSIG1	Secretory
INSIG2	Secretory
INSM1	Nucleus
INSR	Secretory
INSRR	Secretory
INTS1	Nucleus
INTS10	Nucleus
INTS12	Nucleus
INTS2	Nucleus
INTS3	Nucleus
INTS4	Nucleus
INTS5	Nucleus
INTS6	Nucleus
INTS8	Nucleus
INTS9	Nucleus
IP6K2	Nucleus
IP6K3	Cytosol
IPMK	Nucleus
IPP	Cytosol
IQCB1	Cytosol
IQGAP1	Secretory
IQSEC2	Cytosol
IQSEC3	Cytosol
IRAK4	Cytosol
IREB2	Cytosol
IRF2	Nucleus
IRF2BP1	Nucleus
IRF2BPL	Nucleus
IRF4	Nucleus
IRF8	Nucleus
IRG1	Mitochondria
IRS2	Cytosol
IRX1	Nucleus
IRX2	Nucleus
IRX3	Nucleus
IRX4	Nucleus
IRX5	Nucleus
IRX6	Nucleus
ISCA1	Mitochondria
ISCA2	Mitochondria
ISG20L2	Nucleus
ISL1	Nucleus
ISL2	Nucleus
ISLR2	Secretory
ISOC1	Secretory
ISX	Nucleus
ISY1	Nucleus
ISYNA1	Cytosol
ITGA10	Secretory
ITGA6	Secretory
ITGA8	Secretory
ITGA9	Secretory
ITGAD	Secretory
ITGAE	Secretory
ITGAX	Secretory
ITGB6	Secretory
ITGB7	Secretory
ITGB8	Secretory
ITPA	Cytosol
ITPK1	Cytosol
ITPKA	Cytosol
ITPR1	Secretory
ITPR2	Secretory
ITPR3	Secretory
ITPRIP	Secretory
ITSN2	Cytosol
IVD	Mitochondria
IWS1	Nucleus
IYD	Secretory
IZUMO1	Secretory
IZUMO3	Secretory
JADE2	Nucleus
JAG2	Secretory
JAGN1	Secretory
JAKMIP2	Secretory
JAKMIP3	Secretory
JARID2	Nucleus
JAZF1	Nucleus
JDP2	Nucleus
JKAMP	Secretory
JMJD1C	Nucleus
JOSD2	Cytosol
JRK	Nucleus
JRKL	Nucleus
JUN	Nucleus
JUNB	Nucleus
JUND	Nucleus
KALRN	Cytosol
KANK4	Cytosol
KANSL1	Nucleus
KANSL2	Nucleus
KANSL3	Nucleus
KAT2A	Nucleus
KAT2B	Nucleus
KAT6B	Nucleus
KAT7	Nucleus
KAT8	Nucleus
KATNAL1	Cytosol
KATNAL2	Cytosol
KATNBL1	Nucleus
KBTBD13	Cytosol
KBTBD7	Cytosol
KCNA10	Secretory
KCNA3	Secretory
KCNA4	Secretory
KCNA5	Secretory
KCNA6	Secretory
KCNA7	Secretory
KCNAB3	Cytosol
KCNC1	Secretory
KCNC3	Secretory
KCNE1L	Secretory
KCNE4	Secretory
KCNF1	Secretory
KCNG2	Secretory
KCNG4	Secretory
KCNH2	Secretory
KCNH3	Secretory
KCNH4	Secretory
KCNH5	Secretory
KCNH6	Secretory
KCNH7	Secretory
KCNH8	Secretory
KCNIP2	Secretory
KCNJ1	Secretory
KCNJ10	Secretory
KCNJ12	Secretory
KCNJ13	Secretory
KCNJ15	Secretory
KCNJ16	Secretory
KCNJ18	Secretory
KCNJ3	Secretory
KCNJ5	Secretory
KCNJ9	Secretory
KCNK10	Secretory
KCNK12	Secretory
KCNK13	Secretory
KCNK15	Secretory
KCNK16	Secretory
KCNK17	Secretory
KCNK18	Secretory
KCNK3	Secretory
KCNK4	Secretory
KCNK5	Secretory
KCNK6	Secretory
KCNK7	Secretory
KCNK9	Secretory
KCNMA1	Secretory
KCNMB1	Secretory
KCNMB2	Secretory
KCNMB3	Secretory
KCNMB4	Secretory
KCNN4	Secretory
KCNQ4	Secretory
KCNQ5	Secretory
KCNRG	Secretory
KCNS1	Secretory
KCNS2	Secretory
KCNS3	Secretory
KCNT1	Secretory
KCNT2	Secretory
KCNU1	Secretory
KCNV1	Secretory
KCNV2	Secretory
KCTD1	Nucleus
KCTD10	Nucleus
KCTD11	Cytosol
KCTD13	Nucleus
KCTD17	Cytosol
KCTD20	Cytosol
KDELC1	Secretory
KDELC2	Secretory
KDELR2	Secretory
KDELR3	Secretory
KDF1	Cytosol
KDM1A	Nucleus
KDM1B	Nucleus
KDM2A	Nucleus
KDM2B	Nucleus
KDM3B	Nucleus
KDM4A	Nucleus
KDM4B	Nucleus
KDM4C	Nucleus
KDM4D	Nucleus
KDM4E	Nucleus
KDM5B	Nucleus
KDM5C	Nucleus
KDM5D	Nucleus
KDM6A	Nucleus
KDM6B	Nucleus
KDM7A	Nucleus
KDM8	Nucleus
KDSR	Secretory
KEL	Secretory
KHDRBS2	Nucleus
KHDRBS3	Nucleus
KIAA0141	Mitochondria
KIAA0195	Nucleus
KIAA0319	Secretory
KIAA0391	Mitochondria
KIAA0430	Secretory
KIAA0513	Cytosol
KIAA0586	Cytosol
KIAA0753	Cytosol
KIAA0754	Secretory
KIAA0907	Nucleus
KIAA1033	Secretory
KIAA1109	Nucleus
KIAA1161	Nucleus
KIAA1191	Cytosol
KIAA1217	Cytosol
KIAA1279	Cytosol
KIAA1377	Cytosol
KIAA1429	Nucleus
KIAA1462	Cytosol
KIAA1598	Cytosol
KIAA1731	Cytosol
KIAA1731NL	Cytosol
KIAA1751	Cytosol
KIAA2018	Nucleus
KIF11	Cytosol
KIF12	Cytosol
KIF13B	Cytosol
KIF17	Cytosol
KIF19	Cytosol
KIF1A	Cytosol
KIF1C	Cytosol
KIF21A	Cytosol
